# baseline seed=12 started 2026-02-24T07:05:44.859390
# cmd: C:\Users\btisl\miniconda3\python.exe -m simulation.engine --seed 12 --epochs 500 --episodes 10 --protocol 1 --declare-cost 1.0 --query-cost 1.5 --respond-cost 0.8 --output-dir D:\Claude_Code\project_7\dynamic-cross-origin-constraint\data\campaign\baseline\seed_12

Epoch   0 | Survival: 0.30 | Target: 0.30 | Reward A: 60.369 | H: 1.094
Epoch   1 | Survival: 0.80 | Target: 0.80 | Reward A: 44.831 | H: 1.080
Epoch   2 | Survival: 0.20 | Target: 0.20 | Reward A: 73.376 | H: 1.088
Epoch   3 | Survival: 0.10 | Target: 0.10 | Reward A: 60.245 | H: 1.082
Epoch   4 | Survival: 0.30 | Target: 0.30 | Reward A: 65.703 | H: 1.065
Epoch   5 | Survival: 0.40 | Target: 0.40 | Reward A: 45.747 | H: 1.082
Epoch   6 | Survival: 0.10 | Target: 0.10 | Reward A: 45.606 | H: 1.069
Epoch   7 | Survival: 0.10 | Target: 0.10 | Reward A: 43.780 | H: 1.072
Epoch   8 | Survival: 0.20 | Target: 0.20 | Reward A: 70.555 | H: 1.071
Epoch   9 | Survival: 0.20 | Target: 0.20 | Reward A: 57.947 | H: 1.082
Epoch  10 | Survival: 0.00 | Target: 0.00 | Reward A: 69.463 | H: 1.071
Epoch  11 | Survival: 0.00 | Target: 0.00 | Reward A: 53.199 | H: 1.075
Epoch  12 | Survival: 0.10 | Target: 0.10 | Reward A: 28.609 | H: 1.081
Epoch  13 | Survival: 0.30 | Target: 0.30 | Reward A: 43.080 | H: 1.063
Epoch  14 | Survival: 0.20 | Target: 0.20 | Reward A: 47.919 | H: 1.067
Epoch  15 | Survival: 0.20 | Target: 0.20 | Reward A: 70.069 | H: 1.071
Epoch  16 | Survival: 0.60 | Target: 0.60 | Reward A: 14.512 | H: 1.073
Epoch  17 | Survival: 0.50 | Target: 0.50 | Reward A: 63.462 | H: 1.058
Epoch  18 | Survival: 0.20 | Target: 0.20 | Reward A: 33.832 | H: 1.066
Epoch  19 | Survival: 0.20 | Target: 0.20 | Reward A: 70.118 | H: 1.060
Epoch  20 | Survival: 0.00 | Target: 0.00 | Reward A: 60.886 | H: 1.045
Epoch  21 | Survival: 0.00 | Target: 0.00 | Reward A: 36.343 | H: 1.065
Epoch  22 | Survival: 0.00 | Target: 0.00 | Reward A: 35.511 | H: 1.052
Epoch  23 | Survival: 0.10 | Target: 0.10 | Reward A: 57.563 | H: 1.053
Epoch  24 | Survival: 0.10 | Target: 0.10 | Reward A: 33.891 | H: 1.026
Epoch  25 | Survival: 0.00 | Target: 0.00 | Reward A: 61.647 | H: 1.066
Epoch  26 | Survival: 0.00 | Target: 0.00 | Reward A: 60.224 | H: 1.044
Epoch  27 | Survival: 1.00 | Target: 1.00 | Reward A: 19.039 | H: 1.062
Epoch  28 | Survival: 0.10 | Target: 0.10 | Reward A: 63.857 | H: 1.050
Epoch  29 | Survival: 0.40 | Target: 0.40 | Reward A: 23.013 | H: 1.026
Epoch  30 | Survival: 0.30 | Target: 0.30 | Reward A: 56.905 | H: 1.030
Epoch  31 | Survival: 0.20 | Target: 0.20 | Reward A: 62.589 | H: 1.041
Epoch  32 | Survival: 0.90 | Target: 0.90 | Reward A: 28.563 | H: 1.040
Epoch  33 | Survival: 0.20 | Target: 0.20 | Reward A: 65.422 | H: 1.046
Epoch  34 | Survival: 0.30 | Target: 0.30 | Reward A: 60.538 | H: 1.020
Epoch  35 | Survival: 0.30 | Target: 0.30 | Reward A: 50.302 | H: 1.018
Epoch  36 | Survival: 0.60 | Target: 0.60 | Reward A: 38.724 | H: 0.970
Epoch  37 | Survival: 0.40 | Target: 0.40 | Reward A: 49.218 | H: 1.007
Epoch  38 | Survival: 0.00 | Target: 0.00 | Reward A: 36.870 | H: 1.006
Epoch  39 | Survival: 0.20 | Target: 0.20 | Reward A: 69.104 | H: 0.997
Epoch  40 | Survival: 0.50 | Target: 0.50 | Reward A: 44.505 | H: 0.980
Epoch  41 | Survival: 0.00 | Target: 0.00 | Reward A: 54.857 | H: 0.984
Epoch  42 | Survival: 0.40 | Target: 0.40 | Reward A: 63.527 | H: 0.979
Epoch  43 | Survival: 0.00 | Target: 0.00 | Reward A: 52.131 | H: 0.963
Epoch  44 | Survival: 0.20 | Target: 0.20 | Reward A: 37.350 | H: 0.926
Epoch  45 | Survival: 0.40 | Target: 0.40 | Reward A: 44.169 | H: 0.935
Epoch  46 | Survival: 1.00 | Target: 1.00 | Reward A: 34.299 | H: 0.937
Epoch  47 | Survival: 0.00 | Target: 0.00 | Reward A: 38.775 | H: 0.857
Epoch  48 | Survival: 0.00 | Target: 0.00 | Reward A: 53.667 | H: 0.882
Epoch  49 | Survival: 0.40 | Target: 0.40 | Reward A: 57.114 | H: 0.865
Epoch  50 | Survival: 0.00 | Target: 0.00 | Reward A: 33.760 | H: 0.891
Epoch  51 | Survival: 0.20 | Target: 0.20 | Reward A: 48.555 | H: 0.889
Epoch  52 | Survival: 0.00 | Target: 0.00 | Reward A: 78.763 | H: 0.863
Epoch  53 | Survival: 0.30 | Target: 0.30 | Reward A: 45.218 | H: 0.914
Epoch  54 | Survival: 0.00 | Target: 0.00 | Reward A: 26.157 | H: 0.848
Epoch  55 | Survival: 0.50 | Target: 0.50 | Reward A: 63.981 | H: 0.876
Epoch  56 | Survival: 0.00 | Target: 0.00 | Reward A: 38.810 | H: 0.884
Epoch  57 | Survival: 0.50 | Target: 0.50 | Reward A: 48.243 | H: 0.901
Epoch  58 | Survival: 0.00 | Target: 0.00 | Reward A: 35.501 | H: 0.871
Epoch  59 | Survival: 0.30 | Target: 0.30 | Reward A: 56.236 | H: 0.907
Epoch  60 | Survival: 0.10 | Target: 0.10 | Reward A: 30.131 | H: 0.871
Epoch  61 | Survival: 0.00 | Target: 0.00 | Reward A: 43.180 | H: 0.928
Epoch  62 | Survival: 0.20 | Target: 0.20 | Reward A: 65.294 | H: 0.910
Epoch  63 | Survival: 0.10 | Target: 0.10 | Reward A: 43.505 | H: 0.903
Epoch  64 | Survival: 0.00 | Target: 0.00 | Reward A: 60.751 | H: 0.899
Epoch  65 | Survival: 0.00 | Target: 0.00 | Reward A: 61.887 | H: 0.919
