# baseline seed=13 started 2026-02-24T07:05:44.866032
# cmd: C:\Users\btisl\miniconda3\python.exe -m simulation.engine --seed 13 --epochs 500 --episodes 10 --protocol 1 --declare-cost 1.0 --query-cost 1.5 --respond-cost 0.8 --output-dir D:\Claude_Code\project_7\dynamic-cross-origin-constraint\data\campaign\baseline\seed_13

Epoch   0 | Survival: 0.20 | Target: 0.20 | Reward A: 50.694 | H: 1.088
Epoch   1 | Survival: 0.20 | Target: 0.20 | Reward A: 58.998 | H: 1.071
Epoch   2 | Survival: 0.30 | Target: 0.30 | Reward A: 58.694 | H: 1.082
Epoch   3 | Survival: 0.10 | Target: 0.10 | Reward A: 60.174 | H: 1.079
Epoch   4 | Survival: 0.30 | Target: 0.30 | Reward A: 36.116 | H: 1.075
Epoch   5 | Survival: 0.00 | Target: 0.00 | Reward A: 39.026 | H: 1.085
Epoch   6 | Survival: 0.10 | Target: 0.10 | Reward A: 43.085 | H: 1.087
Epoch   7 | Survival: 0.40 | Target: 0.40 | Reward A: 57.538 | H: 1.084
Epoch   8 | Survival: 0.10 | Target: 0.10 | Reward A: 72.091 | H: 1.093
Epoch   9 | Survival: 0.00 | Target: 0.00 | Reward A: 72.420 | H: 1.080
Epoch  10 | Survival: 0.30 | Target: 0.30 | Reward A: 38.253 | H: 1.080
Epoch  11 | Survival: 0.00 | Target: 0.00 | Reward A: 33.918 | H: 1.081
Epoch  12 | Survival: 0.00 | Target: 0.00 | Reward A: 63.638 | H: 1.083
Epoch  13 | Survival: 0.00 | Target: 0.00 | Reward A: 60.752 | H: 1.090
Epoch  14 | Survival: 0.40 | Target: 0.40 | Reward A: 56.556 | H: 1.085
Epoch  15 | Survival: 0.80 | Target: 0.80 | Reward A: 8.600 | H: 1.086
Epoch  16 | Survival: 0.00 | Target: 0.00 | Reward A: 51.988 | H: 1.085
Epoch  17 | Survival: 0.00 | Target: 0.00 | Reward A: 46.948 | H: 1.086
Epoch  18 | Survival: 0.80 | Target: 0.80 | Reward A: 47.971 | H: 1.094
Epoch  19 | Survival: 0.00 | Target: 0.00 | Reward A: 58.840 | H: 1.092
Epoch  20 | Survival: 0.00 | Target: 0.00 | Reward A: 42.540 | H: 1.082
Epoch  21 | Survival: 0.00 | Target: 0.00 | Reward A: 36.844 | H: 1.074
Epoch  22 | Survival: 0.10 | Target: 0.10 | Reward A: 58.904 | H: 1.088
Epoch  23 | Survival: 0.00 | Target: 0.00 | Reward A: 38.170 | H: 1.089
Epoch  24 | Survival: 0.30 | Target: 0.30 | Reward A: 45.002 | H: 1.085
Epoch  25 | Survival: 0.00 | Target: 0.00 | Reward A: 65.844 | H: 1.091
Epoch  26 | Survival: 0.40 | Target: 0.40 | Reward A: 53.268 | H: 1.091
Epoch  27 | Survival: 0.40 | Target: 0.40 | Reward A: 51.679 | H: 1.074
Epoch  28 | Survival: 0.20 | Target: 0.20 | Reward A: 40.265 | H: 1.097
Epoch  29 | Survival: 0.60 | Target: 0.60 | Reward A: 61.449 | H: 1.087
Epoch  30 | Survival: 0.10 | Target: 0.10 | Reward A: 58.285 | H: 1.092
Epoch  31 | Survival: 0.80 | Target: 0.80 | Reward A: 61.539 | H: 1.091
Epoch  32 | Survival: 0.10 | Target: 0.10 | Reward A: 56.641 | H: 1.087
Epoch  33 | Survival: 0.60 | Target: 0.60 | Reward A: 49.654 | H: 1.088
Epoch  34 | Survival: 0.10 | Target: 0.10 | Reward A: 59.999 | H: 1.091
Epoch  35 | Survival: 0.80 | Target: 0.80 | Reward A: 33.053 | H: 1.094
Epoch  36 | Survival: 0.10 | Target: 0.10 | Reward A: 77.829 | H: 1.092
Epoch  37 | Survival: 0.00 | Target: 0.00 | Reward A: 36.549 | H: 1.083
Epoch  38 | Survival: 0.00 | Target: 0.00 | Reward A: 52.663 | H: 1.087
Epoch  39 | Survival: 0.60 | Target: 0.60 | Reward A: 54.035 | H: 1.089
Epoch  40 | Survival: 0.00 | Target: 0.00 | Reward A: 57.060 | H: 1.096
Epoch  41 | Survival: 0.40 | Target: 0.40 | Reward A: 49.986 | H: 1.091
Epoch  42 | Survival: 0.00 | Target: 0.00 | Reward A: 51.791 | H: 1.093
Epoch  43 | Survival: 0.40 | Target: 0.40 | Reward A: 35.968 | H: 1.096
Epoch  44 | Survival: 0.20 | Target: 0.20 | Reward A: 74.636 | H: 1.092
Epoch  45 | Survival: 0.60 | Target: 0.60 | Reward A: 64.871 | H: 1.089
Epoch  46 | Survival: 0.00 | Target: 0.00 | Reward A: 41.728 | H: 1.093
Epoch  47 | Survival: 0.00 | Target: 0.00 | Reward A: 54.042 | H: 1.093
Epoch  48 | Survival: 0.30 | Target: 0.30 | Reward A: 61.647 | H: 1.098
Epoch  49 | Survival: 0.00 | Target: 0.00 | Reward A: 52.623 | H: 1.095
Epoch  50 | Survival: 0.50 | Target: 0.50 | Reward A: 66.451 | H: 1.089
Epoch  51 | Survival: 0.20 | Target: 0.20 | Reward A: 69.027 | H: 1.087
Epoch  52 | Survival: 0.10 | Target: 0.10 | Reward A: 55.982 | H: 1.080
Epoch  53 | Survival: 0.00 | Target: 0.00 | Reward A: 34.195 | H: 1.089
Epoch  54 | Survival: 0.10 | Target: 0.10 | Reward A: 80.957 | H: 1.092
Epoch  55 | Survival: 0.00 | Target: 0.00 | Reward A: 60.222 | H: 1.081
Epoch  56 | Survival: 0.20 | Target: 0.20 | Reward A: 67.623 | H: 1.093
Epoch  57 | Survival: 0.00 | Target: 0.00 | Reward A: 50.904 | H: 1.084
Epoch  58 | Survival: 0.50 | Target: 0.50 | Reward A: 54.813 | H: 1.094
Epoch  59 | Survival: 0.00 | Target: 0.00 | Reward A: 32.226 | H: 1.090
Epoch  60 | Survival: 0.00 | Target: 0.00 | Reward A: 57.191 | H: 1.089
Epoch  61 | Survival: 0.10 | Target: 0.10 | Reward A: 72.247 | H: 1.089
Epoch  62 | Survival: 0.10 | Target: 0.10 | Reward A: 46.119 | H: 1.088
Epoch  63 | Survival: 0.00 | Target: 0.00 | Reward A: 28.756 | H: 1.097
Epoch  64 | Survival: 0.10 | Target: 0.10 | Reward A: 71.534 | H: 1.095
Epoch  65 | Survival: 0.00 | Target: 0.00 | Reward A: 51.397 | H: 1.097
Epoch  66 | Survival: 0.20 | Target: 0.20 | Reward A: 59.041 | H: 1.097
Epoch  67 | Survival: 0.30 | Target: 0.30 | Reward A: 46.103 | H: 1.096
Epoch  68 | Survival: 0.00 | Target: 0.00 | Reward A: 32.973 | H: 1.097
Epoch  69 | Survival: 0.00 | Target: 0.00 | Reward A: 37.116 | H: 1.097
Epoch  70 | Survival: 0.60 | Target: 0.60 | Reward A: 63.062 | H: 1.096
Epoch  71 | Survival: 0.60 | Target: 0.60 | Reward A: 34.566 | H: 1.098
Epoch  72 | Survival: 0.00 | Target: 0.00 | Reward A: 46.376 | H: 1.098
