# low_pressure seed=1 started 2026-02-24T14:34:55.725126
# cmd: C:\Users\btisl\miniconda3\python.exe -m simulation.engine --seed 1 --epochs 500 --episodes 10 --protocol 1 --declare-cost 1.0 --query-cost 1.2 --respond-cost 0.9 --output-dir D:\Claude_Code\project_7\dynamic-cross-origin-constraint\data\campaign\low_pressure\seed_01

Epoch   0 | Survival: 0.40 | Target: 0.40 | Reward A: 48.352 | H: 1.080
Epoch   1 | Survival: 0.00 | Target: 0.00 | Reward A: 58.934 | H: 1.074
Epoch   2 | Survival: 0.20 | Target: 0.20 | Reward A: 74.672 | H: 1.067
Epoch   3 | Survival: 0.00 | Target: 0.00 | Reward A: 55.699 | H: 1.059
Epoch   4 | Survival: 0.50 | Target: 0.50 | Reward A: 29.034 | H: 1.037
Epoch   5 | Survival: 0.00 | Target: 0.00 | Reward A: 64.470 | H: 1.043
Epoch   6 | Survival: 0.40 | Target: 0.40 | Reward A: 29.471 | H: 1.033
Epoch   7 | Survival: 0.20 | Target: 0.20 | Reward A: 32.357 | H: 1.019
Epoch   8 | Survival: 0.70 | Target: 0.70 | Reward A: 31.436 | H: 1.031
Epoch   9 | Survival: 0.70 | Target: 0.70 | Reward A: 41.212 | H: 1.042
Epoch  10 | Survival: 0.00 | Target: 0.00 | Reward A: 50.089 | H: 1.025
Epoch  11 | Survival: 0.00 | Target: 0.00 | Reward A: 71.865 | H: 1.009
Epoch  12 | Survival: 0.10 | Target: 0.10 | Reward A: 65.714 | H: 1.017
Epoch  13 | Survival: 0.00 | Target: 0.00 | Reward A: 61.796 | H: 1.058
Epoch  14 | Survival: 0.40 | Target: 0.40 | Reward A: 53.516 | H: 1.036
Epoch  15 | Survival: 0.30 | Target: 0.30 | Reward A: 71.305 | H: 1.041
Epoch  16 | Survival: 0.20 | Target: 0.20 | Reward A: 49.270 | H: 1.053
Epoch  17 | Survival: 0.00 | Target: 0.00 | Reward A: 33.902 | H: 1.044
Epoch  18 | Survival: 0.10 | Target: 0.10 | Reward A: 67.573 | H: 1.031
Epoch  19 | Survival: 0.10 | Target: 0.10 | Reward A: 56.808 | H: 1.025
Epoch  20 | Survival: 0.00 | Target: 0.00 | Reward A: 48.346 | H: 1.036
Epoch  21 | Survival: 0.10 | Target: 0.10 | Reward A: 62.451 | H: 1.011
Epoch  22 | Survival: 0.00 | Target: 0.00 | Reward A: 61.882 | H: 1.016
Epoch  23 | Survival: 0.40 | Target: 0.40 | Reward A: 34.027 | H: 1.003
Epoch  24 | Survival: 0.00 | Target: 0.00 | Reward A: 51.594 | H: 1.004
Epoch  25 | Survival: 0.10 | Target: 0.10 | Reward A: 46.675 | H: 1.006
Epoch  26 | Survival: 0.10 | Target: 0.10 | Reward A: 76.595 | H: 0.977
Epoch  27 | Survival: 0.70 | Target: 0.70 | Reward A: 13.889 | H: 0.962
Epoch  28 | Survival: 0.00 | Target: 0.00 | Reward A: 55.289 | H: 0.978
Epoch  29 | Survival: 0.00 | Target: 0.00 | Reward A: 42.324 | H: 1.006
Epoch  30 | Survival: 0.00 | Target: 0.00 | Reward A: 61.895 | H: 0.978
Epoch  31 | Survival: 0.10 | Target: 0.10 | Reward A: 66.997 | H: 0.974
Epoch  32 | Survival: 0.00 | Target: 0.00 | Reward A: 48.930 | H: 0.991
Epoch  33 | Survival: 0.10 | Target: 0.10 | Reward A: 33.148 | H: 0.980
Epoch  34 | Survival: 0.00 | Target: 0.00 | Reward A: 46.444 | H: 0.981
Epoch  35 | Survival: 0.40 | Target: 0.40 | Reward A: 33.229 | H: 0.940
Epoch  36 | Survival: 0.20 | Target: 0.20 | Reward A: 65.512 | H: 0.969
Epoch  37 | Survival: 0.00 | Target: 0.00 | Reward A: 40.068 | H: 0.969
Epoch  38 | Survival: 0.30 | Target: 0.30 | Reward A: 48.572 | H: 0.960
Epoch  39 | Survival: 0.30 | Target: 0.30 | Reward A: 52.977 | H: 0.936
Epoch  40 | Survival: 0.80 | Target: 0.80 | Reward A: 19.464 | H: 0.967
Epoch  41 | Survival: 0.10 | Target: 0.10 | Reward A: 42.948 | H: 0.974
Epoch  42 | Survival: 0.00 | Target: 0.00 | Reward A: 56.044 | H: 0.920
Epoch  43 | Survival: 0.00 | Target: 0.00 | Reward A: 55.070 | H: 0.958
Epoch  44 | Survival: 0.20 | Target: 0.20 | Reward A: 59.340 | H: 0.942
Epoch  45 | Survival: 0.30 | Target: 0.30 | Reward A: 44.522 | H: 0.967
Epoch  46 | Survival: 0.00 | Target: 0.00 | Reward A: 55.411 | H: 0.945
Epoch  47 | Survival: 0.00 | Target: 0.00 | Reward A: 20.623 | H: 0.952
Epoch  48 | Survival: 0.10 | Target: 0.10 | Reward A: 54.873 | H: 0.954
Epoch  49 | Survival: 0.00 | Target: 0.00 | Reward A: 59.609 | H: 0.964
Epoch  50 | Survival: 0.10 | Target: 0.10 | Reward A: 46.677 | H: 0.931
Epoch  51 | Survival: 0.00 | Target: 0.00 | Reward A: 68.408 | H: 0.905
Epoch  52 | Survival: 0.00 | Target: 0.00 | Reward A: 40.471 | H: 0.927
Epoch  53 | Survival: 0.60 | Target: 0.60 | Reward A: 48.569 | H: 0.909
Epoch  54 | Survival: 0.30 | Target: 0.30 | Reward A: 63.766 | H: 0.877
Epoch  55 | Survival: 0.30 | Target: 0.30 | Reward A: 23.626 | H: 0.882
Epoch  56 | Survival: 0.70 | Target: 0.70 | Reward A: 53.268 | H: 0.831
Epoch  57 | Survival: 0.50 | Target: 0.50 | Reward A: 59.526 | H: 0.902
Epoch  58 | Survival: 0.00 | Target: 0.00 | Reward A: 57.475 | H: 0.840
Epoch  59 | Survival: 0.50 | Target: 0.50 | Reward A: 58.758 | H: 0.878
Epoch  60 | Survival: 0.70 | Target: 0.70 | Reward A: 29.541 | H: 0.803
Epoch  61 | Survival: 0.00 | Target: 0.00 | Reward A: 40.165 | H: 0.813
Epoch  62 | Survival: 0.10 | Target: 0.10 | Reward A: 54.627 | H: 0.803
