# extreme seed=3 started 2026-02-25T09:29:44.431712
# cmd: C:\Users\btisl\miniconda3\python.exe -m simulation.engine --seed 3 --epochs 500 --episodes 10 --protocol 1 --declare-cost 1.0 --query-cost 5.0 --respond-cost 0.3 --output-dir D:\Claude_Code\project_7\dynamic-cross-origin-constraint\data\campaign\extreme\seed_03

Epoch   0 | Survival: 0.10 | Target: 0.10 | Reward A: 49.280 | H: 1.058
Epoch   1 | Survival: 0.20 | Target: 0.20 | Reward A: 56.858 | H: 1.067
Epoch   2 | Survival: 0.50 | Target: 0.50 | Reward A: 35.556 | H: 1.090
Epoch   3 | Survival: 0.20 | Target: 0.20 | Reward A: 60.032 | H: 1.086
Epoch   4 | Survival: 0.50 | Target: 0.50 | Reward A: 21.258 | H: 1.087
Epoch   5 | Survival: 0.10 | Target: 0.10 | Reward A: 19.213 | H: 1.088
Epoch   6 | Survival: 0.00 | Target: 0.00 | Reward A: 26.735 | H: 1.091
Epoch   7 | Survival: 0.50 | Target: 0.50 | Reward A: 34.889 | H: 1.084
Epoch   8 | Survival: 0.30 | Target: 0.30 | Reward A: 68.050 | H: 1.068
Epoch   9 | Survival: 0.00 | Target: 0.00 | Reward A: 59.687 | H: 1.078
Epoch  10 | Survival: 0.70 | Target: 0.70 | Reward A: 48.747 | H: 1.077
Epoch  11 | Survival: 0.60 | Target: 0.60 | Reward A: 42.408 | H: 1.073
Epoch  12 | Survival: 0.30 | Target: 0.30 | Reward A: 45.764 | H: 1.069
Epoch  13 | Survival: 0.30 | Target: 0.30 | Reward A: 56.019 | H: 1.076
Epoch  14 | Survival: 0.40 | Target: 0.40 | Reward A: 57.225 | H: 1.072
Epoch  15 | Survival: 0.10 | Target: 0.10 | Reward A: 43.358 | H: 1.056
Epoch  16 | Survival: 0.10 | Target: 0.10 | Reward A: 51.831 | H: 1.055
Epoch  17 | Survival: 0.00 | Target: 0.00 | Reward A: 53.317 | H: 1.048
Epoch  18 | Survival: 0.10 | Target: 0.10 | Reward A: 54.462 | H: 1.050
Epoch  19 | Survival: 0.00 | Target: 0.00 | Reward A: 62.786 | H: 1.041
Epoch  20 | Survival: 0.10 | Target: 0.10 | Reward A: 50.001 | H: 1.022
Epoch  21 | Survival: 0.00 | Target: 0.00 | Reward A: 25.701 | H: 1.020
Epoch  22 | Survival: 0.10 | Target: 0.10 | Reward A: 48.948 | H: 1.004
Epoch  23 | Survival: 0.20 | Target: 0.20 | Reward A: 52.684 | H: 1.012
Epoch  24 | Survival: 0.10 | Target: 0.10 | Reward A: 68.472 | H: 0.951
Epoch  25 | Survival: 0.90 | Target: 0.90 | Reward A: 7.659 | H: 0.945
Epoch  26 | Survival: 0.00 | Target: 0.00 | Reward A: 52.983 | H: 0.930
Epoch  27 | Survival: 0.10 | Target: 0.10 | Reward A: 38.622 | H: 0.947
Epoch  28 | Survival: 0.30 | Target: 0.30 | Reward A: 66.570 | H: 0.955
Epoch  29 | Survival: 0.20 | Target: 0.20 | Reward A: 66.483 | H: 0.875
Epoch  30 | Survival: 0.00 | Target: 0.00 | Reward A: 34.766 | H: 0.882
Epoch  31 | Survival: 0.10 | Target: 0.10 | Reward A: 47.094 | H: 0.881
Epoch  32 | Survival: 0.00 | Target: 0.00 | Reward A: 69.341 | H: 0.883
Epoch  33 | Survival: 0.10 | Target: 0.10 | Reward A: 42.889 | H: 0.869
Epoch  34 | Survival: 0.00 | Target: 0.00 | Reward A: 45.593 | H: 0.836
Epoch  35 | Survival: 0.00 | Target: 0.00 | Reward A: 68.502 | H: 0.811
Epoch  36 | Survival: 0.80 | Target: 0.80 | Reward A: 25.557 | H: 0.822
Epoch  37 | Survival: 0.10 | Target: 0.10 | Reward A: 59.741 | H: 0.830
Epoch  38 | Survival: 0.70 | Target: 0.70 | Reward A: 22.543 | H: 0.777
Epoch  39 | Survival: 0.40 | Target: 0.40 | Reward A: 66.178 | H: 0.780
Epoch  40 | Survival: 0.00 | Target: 0.00 | Reward A: 53.142 | H: 0.792
Epoch  41 | Survival: 0.30 | Target: 0.30 | Reward A: 74.804 | H: 0.725
Epoch  42 | Survival: 0.00 | Target: 0.00 | Reward A: 54.286 | H: 0.741
Epoch  43 | Survival: 0.50 | Target: 0.50 | Reward A: 37.670 | H: 0.721
Epoch  44 | Survival: 0.10 | Target: 0.10 | Reward A: 57.640 | H: 0.733
Epoch  45 | Survival: 0.80 | Target: 0.80 | Reward A: 50.698 | H: 0.632
Epoch  46 | Survival: 0.00 | Target: 0.00 | Reward A: 73.499 | H: 0.656
Epoch  47 | Survival: 0.00 | Target: 0.00 | Reward A: 25.270 | H: 0.637
Epoch  48 | Survival: 0.10 | Target: 0.10 | Reward A: 61.903 | H: 0.683
Epoch  49 | Survival: 0.50 | Target: 0.50 | Reward A: 60.069 | H: 0.655
Epoch  50 | Survival: 0.10 | Target: 0.10 | Reward A: 70.234 | H: 0.680
Epoch  51 | Survival: 0.30 | Target: 0.30 | Reward A: 56.705 | H: 0.641
Epoch  52 | Survival: 0.00 | Target: 0.00 | Reward A: 49.887 | H: 0.649
Epoch  53 | Survival: 0.40 | Target: 0.40 | Reward A: 41.775 | H: 0.620
Epoch  54 | Survival: 0.60 | Target: 0.60 | Reward A: 44.028 | H: 0.635
Epoch  55 | Survival: 0.80 | Target: 0.80 | Reward A: 44.994 | H: 0.592
Epoch  56 | Survival: 0.00 | Target: 0.00 | Reward A: 39.567 | H: 0.621
Epoch  57 | Survival: 0.00 | Target: 0.00 | Reward A: 55.016 | H: 0.599
Epoch  58 | Survival: 0.10 | Target: 0.10 | Reward A: 60.037 | H: 0.557
Epoch  59 | Survival: 0.00 | Target: 0.00 | Reward A: 34.514 | H: 0.546
Epoch  60 | Survival: 0.30 | Target: 0.30 | Reward A: 52.962 | H: 0.530
Epoch  61 | Survival: 0.00 | Target: 0.00 | Reward A: 76.091 | H: 0.520
Epoch  62 | Survival: 0.10 | Target: 0.10 | Reward A: 50.163 | H: 0.531
Epoch  63 | Survival: 0.00 | Target: 0.00 | Reward A: 26.572 | H: 0.502
Epoch  64 | Survival: 0.60 | Target: 0.60 | Reward A: 55.616 | H: 0.524
Epoch  65 | Survival: 0.00 | Target: 0.00 | Reward A: 53.112 | H: 0.547
Epoch  66 | Survival: 0.10 | Target: 0.10 | Reward A: 67.569 | H: 0.513
Epoch  67 | Survival: 0.10 | Target: 0.10 | Reward A: 44.132 | H: 0.503
Epoch  68 | Survival: 0.20 | Target: 0.20 | Reward A: 64.512 | H: 0.467
Epoch  69 | Survival: 0.10 | Target: 0.10 | Reward A: 26.820 | H: 0.525
Epoch  70 | Survival: 0.00 | Target: 0.00 | Reward A: 55.102 | H: 0.509
Epoch  71 | Survival: 0.10 | Target: 0.10 | Reward A: 71.303 | H: 0.535
Epoch  72 | Survival: 0.10 | Target: 0.10 | Reward A: 37.188 | H: 0.505
Epoch  73 | Survival: 0.00 | Target: 0.00 | Reward A: 46.391 | H: 0.490
Epoch  74 | Survival: 0.00 | Target: 0.00 | Reward A: 75.008 | H: 0.502
Epoch  75 | Survival: 0.00 | Target: 0.00 | Reward A: 57.131 | H: 0.455
Epoch  76 | Survival: 0.20 | Target: 0.20 | Reward A: 68.830 | H: 0.455
Epoch  77 | Survival: 0.70 | Target: 0.70 | Reward A: 46.272 | H: 0.471
Epoch  78 | Survival: 0.10 | Target: 0.10 | Reward A: 55.783 | H: 0.401
Epoch  79 | Survival: 0.00 | Target: 0.00 | Reward A: 60.654 | H: 0.386
Epoch  80 | Survival: 0.00 | Target: 0.00 | Reward A: 71.266 | H: 0.368
Epoch  81 | Survival: 0.30 | Target: 0.30 | Reward A: 45.817 | H: 0.359
