# high_pressure seed=13 started 2026-02-25T02:32:08.583258
# cmd: C:\Users\btisl\miniconda3\python.exe -m simulation.engine --seed 13 --epochs 500 --episodes 10 --protocol 1 --declare-cost 1.0 --query-cost 3.0 --respond-cost 0.5 --output-dir D:\Claude_Code\project_7\dynamic-cross-origin-constraint\data\campaign\high_pressure\seed_13

Epoch   0 | Survival: 0.20 | Target: 0.20 | Reward A: 49.663 | H: 1.088
Epoch   1 | Survival: 0.40 | Target: 0.40 | Reward A: 57.450 | H: 1.075
Epoch   2 | Survival: 0.60 | Target: 0.60 | Reward A: 50.644 | H: 1.082
Epoch   3 | Survival: 0.10 | Target: 0.10 | Reward A: 62.391 | H: 1.081
Epoch   4 | Survival: 0.30 | Target: 0.30 | Reward A: 33.386 | H: 1.076
Epoch   5 | Survival: 0.00 | Target: 0.00 | Reward A: 32.864 | H: 1.085
Epoch   6 | Survival: 0.20 | Target: 0.20 | Reward A: 44.890 | H: 1.083
Epoch   7 | Survival: 0.50 | Target: 0.50 | Reward A: 60.907 | H: 1.089
Epoch   8 | Survival: 0.20 | Target: 0.20 | Reward A: 63.762 | H: 1.093
Epoch   9 | Survival: 0.00 | Target: 0.00 | Reward A: 71.330 | H: 1.097
Epoch  10 | Survival: 0.90 | Target: 0.90 | Reward A: 13.294 | H: 1.088
Epoch  11 | Survival: 0.10 | Target: 0.10 | Reward A: 34.145 | H: 1.088
Epoch  12 | Survival: 0.00 | Target: 0.00 | Reward A: 64.376 | H: 1.079
Epoch  13 | Survival: 0.10 | Target: 0.10 | Reward A: 59.510 | H: 1.067
Epoch  14 | Survival: 0.10 | Target: 0.10 | Reward A: 61.628 | H: 1.069
Epoch  15 | Survival: 0.80 | Target: 0.80 | Reward A: 9.323 | H: 1.057
Epoch  16 | Survival: 0.00 | Target: 0.00 | Reward A: 42.026 | H: 1.048
Epoch  17 | Survival: 0.00 | Target: 0.00 | Reward A: 48.860 | H: 1.058
Epoch  18 | Survival: 0.30 | Target: 0.30 | Reward A: 64.283 | H: 1.035
Epoch  19 | Survival: 0.00 | Target: 0.00 | Reward A: 67.327 | H: 1.041
Epoch  20 | Survival: 0.00 | Target: 0.00 | Reward A: 49.625 | H: 1.026
Epoch  21 | Survival: 0.00 | Target: 0.00 | Reward A: 52.030 | H: 1.017
Epoch  22 | Survival: 0.50 | Target: 0.50 | Reward A: 45.371 | H: 1.042
Epoch  23 | Survival: 0.00 | Target: 0.00 | Reward A: 62.040 | H: 1.019
Epoch  24 | Survival: 0.10 | Target: 0.10 | Reward A: 42.108 | H: 0.994
Epoch  25 | Survival: 0.00 | Target: 0.00 | Reward A: 72.058 | H: 1.009
Epoch  26 | Survival: 0.30 | Target: 0.30 | Reward A: 52.819 | H: 1.006
Epoch  27 | Survival: 0.50 | Target: 0.50 | Reward A: 62.132 | H: 1.050
Epoch  28 | Survival: 0.30 | Target: 0.30 | Reward A: 43.820 | H: 0.985
Epoch  29 | Survival: 0.90 | Target: 0.90 | Reward A: 36.710 | H: 1.027
Epoch  30 | Survival: 0.00 | Target: 0.00 | Reward A: 70.222 | H: 1.026
Epoch  31 | Survival: 0.70 | Target: 0.70 | Reward A: 49.221 | H: 1.001
Epoch  32 | Survival: 0.20 | Target: 0.20 | Reward A: 66.700 | H: 1.008
Epoch  33 | Survival: 0.80 | Target: 0.80 | Reward A: 39.562 | H: 1.004
Epoch  34 | Survival: 0.40 | Target: 0.40 | Reward A: 46.572 | H: 1.026
Epoch  35 | Survival: 1.00 | Target: 1.00 | Reward A: 17.076 | H: 0.992
Epoch  36 | Survival: 0.10 | Target: 0.10 | Reward A: 67.220 | H: 1.007
