# baseline seed=8 started 2026-02-24T07:05:44.843641
# cmd: C:\Users\btisl\miniconda3\python.exe -m simulation.engine --seed 8 --epochs 500 --episodes 10 --protocol 1 --declare-cost 1.0 --query-cost 1.5 --respond-cost 0.8 --output-dir D:\Claude_Code\project_7\dynamic-cross-origin-constraint\data\campaign\baseline\seed_08

Epoch   0 | Survival: 0.00 | Target: 0.00 | Reward A: 47.443 | H: 1.089
Epoch   1 | Survival: 0.00 | Target: 0.00 | Reward A: 43.793 | H: 1.087
Epoch   2 | Survival: 0.80 | Target: 0.80 | Reward A: 30.758 | H: 1.086
Epoch   3 | Survival: 0.00 | Target: 0.00 | Reward A: 53.737 | H: 1.091
Epoch   4 | Survival: 0.30 | Target: 0.30 | Reward A: 63.488 | H: 1.091
Epoch   5 | Survival: 0.70 | Target: 0.70 | Reward A: 33.446 | H: 1.086
Epoch   6 | Survival: 0.00 | Target: 0.00 | Reward A: 65.124 | H: 1.094
Epoch   7 | Survival: 0.40 | Target: 0.40 | Reward A: 51.297 | H: 1.093
Epoch   8 | Survival: 0.30 | Target: 0.30 | Reward A: 65.766 | H: 1.083
Epoch   9 | Survival: 0.40 | Target: 0.40 | Reward A: 39.625 | H: 1.085
Epoch  10 | Survival: 0.30 | Target: 0.30 | Reward A: 28.157 | H: 1.095
Epoch  11 | Survival: 0.10 | Target: 0.10 | Reward A: 51.385 | H: 1.092
Epoch  12 | Survival: 0.00 | Target: 0.00 | Reward A: 69.077 | H: 1.091
Epoch  13 | Survival: 0.00 | Target: 0.00 | Reward A: 61.347 | H: 1.091
Epoch  14 | Survival: 0.40 | Target: 0.40 | Reward A: 66.871 | H: 1.095
Epoch  15 | Survival: 0.50 | Target: 0.50 | Reward A: 51.638 | H: 1.093
Epoch  16 | Survival: 0.00 | Target: 0.00 | Reward A: 41.872 | H: 1.089
Epoch  17 | Survival: 0.10 | Target: 0.10 | Reward A: 51.545 | H: 1.085
Epoch  18 | Survival: 0.10 | Target: 0.10 | Reward A: 51.625 | H: 1.090
Epoch  19 | Survival: 0.70 | Target: 0.70 | Reward A: 49.481 | H: 1.086
Epoch  20 | Survival: 0.60 | Target: 0.60 | Reward A: 18.607 | H: 1.095
Epoch  21 | Survival: 0.00 | Target: 0.00 | Reward A: 57.644 | H: 1.091
Epoch  22 | Survival: 0.20 | Target: 0.20 | Reward A: 48.880 | H: 1.087
Epoch  23 | Survival: 0.20 | Target: 0.20 | Reward A: 59.855 | H: 1.092
Epoch  24 | Survival: 0.10 | Target: 0.10 | Reward A: 69.579 | H: 1.091
Epoch  25 | Survival: 0.00 | Target: 0.00 | Reward A: 55.071 | H: 1.089
Epoch  26 | Survival: 0.00 | Target: 0.00 | Reward A: 40.281 | H: 1.089
Epoch  27 | Survival: 0.10 | Target: 0.10 | Reward A: 61.209 | H: 1.090
Epoch  28 | Survival: 0.10 | Target: 0.10 | Reward A: 41.059 | H: 1.084
Epoch  29 | Survival: 0.00 | Target: 0.00 | Reward A: 61.418 | H: 1.088
Epoch  30 | Survival: 0.20 | Target: 0.20 | Reward A: 42.858 | H: 1.086
Epoch  31 | Survival: 0.60 | Target: 0.60 | Reward A: 38.001 | H: 1.088
Epoch  32 | Survival: 0.20 | Target: 0.20 | Reward A: 63.700 | H: 1.088
Epoch  33 | Survival: 0.20 | Target: 0.20 | Reward A: 40.982 | H: 1.094
Epoch  34 | Survival: 0.80 | Target: 0.80 | Reward A: 41.517 | H: 1.080
Epoch  35 | Survival: 0.50 | Target: 0.50 | Reward A: 50.929 | H: 1.098
Epoch  36 | Survival: 0.40 | Target: 0.40 | Reward A: 55.541 | H: 1.095
Epoch  37 | Survival: 0.10 | Target: 0.10 | Reward A: 72.723 | H: 1.098
Epoch  38 | Survival: 0.30 | Target: 0.30 | Reward A: 57.930 | H: 1.093
Epoch  39 | Survival: 0.10 | Target: 0.10 | Reward A: 51.789 | H: 1.098
Epoch  40 | Survival: 0.00 | Target: 0.00 | Reward A: 36.840 | H: 1.093
Epoch  41 | Survival: 0.00 | Target: 0.00 | Reward A: 64.963 | H: 1.090
Epoch  42 | Survival: 0.00 | Target: 0.00 | Reward A: 48.495 | H: 1.086
Epoch  43 | Survival: 0.00 | Target: 0.00 | Reward A: 57.139 | H: 1.086
Epoch  44 | Survival: 0.60 | Target: 0.60 | Reward A: 54.649 | H: 1.098
Epoch  45 | Survival: 0.00 | Target: 0.00 | Reward A: 48.851 | H: 1.089
Epoch  46 | Survival: 0.60 | Target: 0.60 | Reward A: 53.708 | H: 1.086
Epoch  47 | Survival: 0.30 | Target: 0.30 | Reward A: 49.345 | H: 1.072
