# baseline seed=3 started 2026-02-24T07:05:44.819619
# cmd: C:\Users\btisl\miniconda3\python.exe -m simulation.engine --seed 3 --epochs 500 --episodes 10 --protocol 1 --declare-cost 1.0 --query-cost 1.5 --respond-cost 0.8 --output-dir D:\Claude_Code\project_7\dynamic-cross-origin-constraint\data\campaign\baseline\seed_03

Epoch   0 | Survival: 0.10 | Target: 0.10 | Reward A: 62.726 | H: 1.058
Epoch   1 | Survival: 0.20 | Target: 0.20 | Reward A: 73.982 | H: 1.062
Epoch   2 | Survival: 0.60 | Target: 0.60 | Reward A: 43.483 | H: 1.086
Epoch   3 | Survival: 0.40 | Target: 0.40 | Reward A: 62.109 | H: 1.076
Epoch   4 | Survival: 0.30 | Target: 0.30 | Reward A: 38.518 | H: 1.084
Epoch   5 | Survival: 0.10 | Target: 0.10 | Reward A: 32.633 | H: 1.073
Epoch   6 | Survival: 0.20 | Target: 0.20 | Reward A: 32.171 | H: 1.082
Epoch   7 | Survival: 0.40 | Target: 0.40 | Reward A: 42.711 | H: 1.080
Epoch   8 | Survival: 0.50 | Target: 0.50 | Reward A: 56.752 | H: 1.081
Epoch   9 | Survival: 0.00 | Target: 0.00 | Reward A: 69.038 | H: 1.063
Epoch  10 | Survival: 0.40 | Target: 0.40 | Reward A: 78.692 | H: 1.070
Epoch  11 | Survival: 0.10 | Target: 0.10 | Reward A: 69.670 | H: 1.065
Epoch  12 | Survival: 0.30 | Target: 0.30 | Reward A: 56.096 | H: 1.069
Epoch  13 | Survival: 0.50 | Target: 0.50 | Reward A: 56.180 | H: 1.045
Epoch  14 | Survival: 0.20 | Target: 0.20 | Reward A: 54.326 | H: 1.064
Epoch  15 | Survival: 0.00 | Target: 0.00 | Reward A: 38.947 | H: 1.038
Epoch  16 | Survival: 0.30 | Target: 0.30 | Reward A: 49.123 | H: 1.048
Epoch  17 | Survival: 0.10 | Target: 0.10 | Reward A: 52.816 | H: 1.041
Epoch  18 | Survival: 0.00 | Target: 0.00 | Reward A: 60.616 | H: 1.046
Epoch  19 | Survival: 0.10 | Target: 0.10 | Reward A: 75.846 | H: 1.038
Epoch  20 | Survival: 0.20 | Target: 0.20 | Reward A: 42.747 | H: 1.046
Epoch  21 | Survival: 0.50 | Target: 0.50 | Reward A: 34.098 | H: 1.018
Epoch  22 | Survival: 0.00 | Target: 0.00 | Reward A: 51.923 | H: 1.034
Epoch  23 | Survival: 0.30 | Target: 0.30 | Reward A: 46.701 | H: 1.041
Epoch  24 | Survival: 0.10 | Target: 0.10 | Reward A: 76.099 | H: 1.047
Epoch  25 | Survival: 0.90 | Target: 0.90 | Reward A: 9.126 | H: 1.027
Epoch  26 | Survival: 0.00 | Target: 0.00 | Reward A: 59.227 | H: 1.058
Epoch  27 | Survival: 0.20 | Target: 0.20 | Reward A: 32.506 | H: 1.026
Epoch  28 | Survival: 0.00 | Target: 0.00 | Reward A: 61.370 | H: 1.027
Epoch  29 | Survival: 0.00 | Target: 0.00 | Reward A: 66.460 | H: 1.049
Epoch  30 | Survival: 0.00 | Target: 0.00 | Reward A: 42.729 | H: 1.063
Epoch  31 | Survival: 0.20 | Target: 0.20 | Reward A: 33.965 | H: 1.053
Epoch  32 | Survival: 0.00 | Target: 0.00 | Reward A: 57.222 | H: 1.047
Epoch  33 | Survival: 0.00 | Target: 0.00 | Reward A: 35.601 | H: 1.044
Epoch  34 | Survival: 0.10 | Target: 0.10 | Reward A: 63.963 | H: 1.041
Epoch  35 | Survival: 0.00 | Target: 0.00 | Reward A: 31.841 | H: 1.051
Epoch  36 | Survival: 0.50 | Target: 0.50 | Reward A: 44.334 | H: 1.051
Epoch  37 | Survival: 0.30 | Target: 0.30 | Reward A: 46.771 | H: 1.047
Epoch  38 | Survival: 0.70 | Target: 0.70 | Reward A: 20.072 | H: 1.055
Epoch  39 | Survival: 0.20 | Target: 0.20 | Reward A: 49.541 | H: 1.051
Epoch  40 | Survival: 0.50 | Target: 0.50 | Reward A: 43.490 | H: 1.067
Epoch  41 | Survival: 0.10 | Target: 0.10 | Reward A: 45.981 | H: 1.055
Epoch  42 | Survival: 0.10 | Target: 0.10 | Reward A: 52.272 | H: 1.042
Epoch  43 | Survival: 0.50 | Target: 0.50 | Reward A: 35.465 | H: 1.071
Epoch  44 | Survival: 0.00 | Target: 0.00 | Reward A: 51.127 | H: 1.069
Epoch  45 | Survival: 0.10 | Target: 0.10 | Reward A: 29.626 | H: 1.078
Epoch  46 | Survival: 0.00 | Target: 0.00 | Reward A: 63.731 | H: 1.062
Epoch  47 | Survival: 0.00 | Target: 0.00 | Reward A: 32.718 | H: 1.064
Epoch  48 | Survival: 0.10 | Target: 0.10 | Reward A: 40.097 | H: 1.083
Epoch  49 | Survival: 0.00 | Target: 0.00 | Reward A: 66.878 | H: 1.072
Epoch  50 | Survival: 0.00 | Target: 0.00 | Reward A: 47.274 | H: 1.084
Epoch  51 | Survival: 0.20 | Target: 0.20 | Reward A: 58.149 | H: 1.088
Epoch  52 | Survival: 0.20 | Target: 0.20 | Reward A: 64.980 | H: 1.086
Epoch  53 | Survival: 0.40 | Target: 0.40 | Reward A: 28.810 | H: 1.088
Epoch  54 | Survival: 0.00 | Target: 0.00 | Reward A: 78.707 | H: 1.077
Epoch  55 | Survival: 0.40 | Target: 0.40 | Reward A: 42.334 | H: 1.076
Epoch  56 | Survival: 0.00 | Target: 0.00 | Reward A: 69.396 | H: 1.087
Epoch  57 | Survival: 0.30 | Target: 0.30 | Reward A: 60.012 | H: 1.082
Epoch  58 | Survival: 0.30 | Target: 0.30 | Reward A: 42.109 | H: 1.079
Epoch  59 | Survival: 0.30 | Target: 0.30 | Reward A: 69.264 | H: 1.076
Epoch  60 | Survival: 0.00 | Target: 0.00 | Reward A: 72.963 | H: 1.086
Epoch  61 | Survival: 0.10 | Target: 0.10 | Reward A: 47.613 | H: 1.085
Epoch  62 | Survival: 0.00 | Target: 0.00 | Reward A: 71.886 | H: 1.084
