# baseline seed=11 started 2026-02-24T07:05:44.857018
# cmd: C:\Users\btisl\miniconda3\python.exe -m simulation.engine --seed 11 --epochs 500 --episodes 10 --protocol 1 --declare-cost 1.0 --query-cost 1.5 --respond-cost 0.8 --output-dir D:\Claude_Code\project_7\dynamic-cross-origin-constraint\data\campaign\baseline\seed_11

Epoch   0 | Survival: 0.00 | Target: 0.00 | Reward A: 59.052 | H: 1.096
Epoch   1 | Survival: 0.20 | Target: 0.20 | Reward A: 58.981 | H: 1.095
Epoch   2 | Survival: 0.60 | Target: 0.60 | Reward A: 50.959 | H: 1.064
Epoch   3 | Survival: 0.10 | Target: 0.10 | Reward A: 56.133 | H: 1.073
Epoch   4 | Survival: 0.20 | Target: 0.20 | Reward A: 59.352 | H: 1.078
Epoch   5 | Survival: 0.00 | Target: 0.00 | Reward A: 72.530 | H: 1.077
Epoch   6 | Survival: 0.30 | Target: 0.30 | Reward A: 35.493 | H: 1.077
Epoch   7 | Survival: 0.00 | Target: 0.00 | Reward A: 47.969 | H: 1.058
Epoch   8 | Survival: 0.10 | Target: 0.10 | Reward A: 32.465 | H: 1.075
Epoch   9 | Survival: 0.30 | Target: 0.30 | Reward A: 64.455 | H: 1.076
Epoch  10 | Survival: 0.20 | Target: 0.20 | Reward A: 59.900 | H: 1.078
Epoch  11 | Survival: 0.00 | Target: 0.00 | Reward A: 69.693 | H: 1.071
Epoch  12 | Survival: 0.10 | Target: 0.10 | Reward A: 29.326 | H: 1.077
Epoch  13 | Survival: 0.00 | Target: 0.00 | Reward A: 40.134 | H: 1.081
Epoch  14 | Survival: 0.30 | Target: 0.30 | Reward A: 65.004 | H: 1.082
Epoch  15 | Survival: 0.00 | Target: 0.00 | Reward A: 75.159 | H: 1.087
Epoch  16 | Survival: 0.20 | Target: 0.20 | Reward A: 51.760 | H: 1.085
Epoch  17 | Survival: 0.70 | Target: 0.70 | Reward A: 23.463 | H: 1.078
Epoch  18 | Survival: 0.00 | Target: 0.00 | Reward A: 30.394 | H: 1.088
Epoch  19 | Survival: 0.10 | Target: 0.10 | Reward A: 46.007 | H: 1.091
Epoch  20 | Survival: 0.10 | Target: 0.10 | Reward A: 53.986 | H: 1.093
Epoch  21 | Survival: 0.40 | Target: 0.40 | Reward A: 50.189 | H: 1.096
Epoch  22 | Survival: 0.00 | Target: 0.00 | Reward A: 50.186 | H: 1.092
Epoch  23 | Survival: 0.10 | Target: 0.10 | Reward A: 67.331 | H: 1.095
Epoch  24 | Survival: 0.00 | Target: 0.00 | Reward A: 71.833 | H: 1.086
Epoch  25 | Survival: 0.00 | Target: 0.00 | Reward A: 42.320 | H: 1.082
Epoch  26 | Survival: 0.00 | Target: 0.00 | Reward A: 39.531 | H: 1.087
Epoch  27 | Survival: 0.00 | Target: 0.00 | Reward A: 66.593 | H: 1.075
Epoch  28 | Survival: 0.30 | Target: 0.30 | Reward A: 47.753 | H: 1.088
Epoch  29 | Survival: 0.10 | Target: 0.10 | Reward A: 63.588 | H: 1.085
Epoch  30 | Survival: 0.30 | Target: 0.30 | Reward A: 33.905 | H: 1.063
Epoch  31 | Survival: 0.40 | Target: 0.40 | Reward A: 60.255 | H: 1.077
Epoch  32 | Survival: 0.00 | Target: 0.00 | Reward A: 66.966 | H: 1.072
Epoch  33 | Survival: 0.30 | Target: 0.30 | Reward A: 66.513 | H: 1.082
Epoch  34 | Survival: 0.00 | Target: 0.00 | Reward A: 53.094 | H: 1.092
Epoch  35 | Survival: 0.20 | Target: 0.20 | Reward A: 58.338 | H: 1.089
Epoch  36 | Survival: 0.00 | Target: 0.00 | Reward A: 66.634 | H: 1.090
Epoch  37 | Survival: 0.90 | Target: 0.90 | Reward A: 56.572 | H: 1.089
Epoch  38 | Survival: 0.00 | Target: 0.00 | Reward A: 71.388 | H: 1.079
Epoch  39 | Survival: 0.00 | Target: 0.00 | Reward A: 26.082 | H: 1.093
Epoch  40 | Survival: 0.00 | Target: 0.00 | Reward A: 55.595 | H: 1.091
Epoch  41 | Survival: 0.20 | Target: 0.20 | Reward A: 69.549 | H: 1.083
Epoch  42 | Survival: 0.50 | Target: 0.50 | Reward A: 58.105 | H: 1.078
Epoch  43 | Survival: 0.00 | Target: 0.00 | Reward A: 62.994 | H: 1.078
Epoch  44 | Survival: 0.00 | Target: 0.00 | Reward A: 53.664 | H: 1.078
Epoch  45 | Survival: 0.60 | Target: 0.60 | Reward A: 34.851 | H: 1.071
Epoch  46 | Survival: 0.40 | Target: 0.40 | Reward A: 63.229 | H: 1.069
Epoch  47 | Survival: 0.50 | Target: 0.50 | Reward A: 56.628 | H: 1.088
Epoch  48 | Survival: 0.00 | Target: 0.00 | Reward A: 54.206 | H: 1.073
Epoch  49 | Survival: 0.00 | Target: 0.00 | Reward A: 68.050 | H: 1.071
Epoch  50 | Survival: 0.30 | Target: 0.30 | Reward A: 71.561 | H: 1.076
Epoch  51 | Survival: 0.30 | Target: 0.30 | Reward A: 65.254 | H: 1.081
Epoch  52 | Survival: 0.50 | Target: 0.50 | Reward A: 56.799 | H: 1.086
Epoch  53 | Survival: 0.00 | Target: 0.00 | Reward A: 59.881 | H: 1.085
Epoch  54 | Survival: 0.20 | Target: 0.20 | Reward A: 65.386 | H: 1.086
Epoch  55 | Survival: 0.20 | Target: 0.20 | Reward A: 47.229 | H: 1.092
Epoch  56 | Survival: 0.00 | Target: 0.00 | Reward A: 69.286 | H: 1.082
Epoch  57 | Survival: 0.10 | Target: 0.10 | Reward A: 75.387 | H: 1.078
Epoch  58 | Survival: 0.10 | Target: 0.10 | Reward A: 69.398 | H: 1.076
Epoch  59 | Survival: 0.40 | Target: 0.40 | Reward A: 63.878 | H: 1.081
Epoch  60 | Survival: 0.10 | Target: 0.10 | Reward A: 69.396 | H: 1.082
Epoch  61 | Survival: 0.00 | Target: 0.00 | Reward A: 55.769 | H: 1.086
Epoch  62 | Survival: 0.10 | Target: 0.10 | Reward A: 61.593 | H: 1.085
Epoch  63 | Survival: 0.40 | Target: 0.40 | Reward A: 51.354 | H: 1.083
Epoch  64 | Survival: 0.40 | Target: 0.40 | Reward A: 59.150 | H: 1.084
Epoch  65 | Survival: 0.00 | Target: 0.00 | Reward A: 24.222 | H: 1.071
Epoch  66 | Survival: 0.50 | Target: 0.50 | Reward A: 49.007 | H: 1.079
Epoch  67 | Survival: 0.00 | Target: 0.00 | Reward A: 45.324 | H: 1.086
Epoch  68 | Survival: 0.00 | Target: 0.00 | Reward A: 64.245 | H: 1.076
Epoch  69 | Survival: 0.60 | Target: 0.60 | Reward A: 31.378 | H: 1.075
Epoch  70 | Survival: 0.30 | Target: 0.30 | Reward A: 31.958 | H: 1.063
Epoch  71 | Survival: 0.00 | Target: 0.00 | Reward A: 22.336 | H: 1.044
Epoch  72 | Survival: 0.00 | Target: 0.00 | Reward A: 71.321 | H: 1.048
Epoch  73 | Survival: 0.40 | Target: 0.40 | Reward A: 56.095 | H: 1.041
Epoch  74 | Survival: 0.00 | Target: 0.00 | Reward A: 58.116 | H: 1.054
Epoch  75 | Survival: 0.00 | Target: 0.00 | Reward A: 27.570 | H: 1.027
Epoch  76 | Survival: 0.00 | Target: 0.00 | Reward A: 52.088 | H: 1.039
Epoch  77 | Survival: 0.40 | Target: 0.40 | Reward A: 24.916 | H: 1.040
Epoch  78 | Survival: 0.00 | Target: 0.00 | Reward A: 82.847 | H: 1.031
Epoch  79 | Survival: 0.00 | Target: 0.00 | Reward A: 50.710 | H: 1.014
Epoch  80 | Survival: 0.10 | Target: 0.10 | Reward A: 82.345 | H: 1.036
Epoch  81 | Survival: 0.20 | Target: 0.20 | Reward A: 35.729 | H: 1.029
Epoch  82 | Survival: 0.00 | Target: 0.00 | Reward A: 49.782 | H: 1.031
Epoch  83 | Survival: 0.00 | Target: 0.00 | Reward A: 73.323 | H: 1.011
Epoch  84 | Survival: 0.00 | Target: 0.00 | Reward A: 37.807 | H: 1.031
Epoch  85 | Survival: 0.20 | Target: 0.20 | Reward A: 44.842 | H: 1.022
Epoch  86 | Survival: 0.10 | Target: 0.10 | Reward A: 49.170 | H: 1.020
Epoch  87 | Survival: 0.00 | Target: 0.00 | Reward A: 56.730 | H: 1.039
Epoch  88 | Survival: 0.00 | Target: 0.00 | Reward A: 29.201 | H: 1.018
Epoch  89 | Survival: 0.10 | Target: 0.10 | Reward A: 51.795 | H: 1.038
Epoch  90 | Survival: 0.00 | Target: 0.00 | Reward A: 74.216 | H: 1.044
Epoch  91 | Survival: 0.10 | Target: 0.10 | Reward A: 9.109 | H: 1.011
Epoch  92 | Survival: 0.70 | Target: 0.70 | Reward A: 43.340 | H: 1.024
Epoch  93 | Survival: 0.30 | Target: 0.30 | Reward A: 23.543 | H: 1.015
Epoch  94 | Survival: 0.00 | Target: 0.00 | Reward A: 30.580 | H: 1.011
Epoch  95 | Survival: 0.40 | Target: 0.40 | Reward A: 43.389 | H: 1.028
Epoch  96 | Survival: 0.10 | Target: 0.10 | Reward A: 78.357 | H: 1.020
Epoch  97 | Survival: 0.60 | Target: 0.60 | Reward A: 12.036 | H: 1.006
Epoch  98 | Survival: 0.00 | Target: 0.00 | Reward A: 48.360 | H: 1.014
Epoch  99 | Survival: 0.00 | Target: 0.00 | Reward A: 32.717 | H: 1.006
Epoch 100 | Survival: 1.00 | Target: 1.00 | Reward A: 32.100 | H: 1.061
Epoch 101 | Survival: 0.00 | Target: 0.00 | Reward A: 48.881 | H: 1.016
Epoch 102 | Survival: 0.00 | Target: 0.00 | Reward A: 37.928 | H: 1.043
Epoch 103 | Survival: 0.60 | Target: 0.60 | Reward A: 32.555 | H: 1.013
Epoch 104 | Survival: 0.00 | Target: 0.00 | Reward A: 26.724 | H: 1.040
Epoch 105 | Survival: 0.10 | Target: 0.10 | Reward A: 73.548 | H: 1.058
Epoch 106 | Survival: 0.20 | Target: 0.20 | Reward A: 63.859 | H: 1.041
Epoch 107 | Survival: 0.00 | Target: 0.00 | Reward A: 25.810 | H: 1.047
Epoch 108 | Survival: 0.10 | Target: 0.10 | Reward A: 35.450 | H: 1.037
Epoch 109 | Survival: 0.00 | Target: 0.00 | Reward A: 25.865 | H: 1.049
Epoch 110 | Survival: 0.00 | Target: 0.00 | Reward A: 48.068 | H: 1.044
Epoch 111 | Survival: 0.00 | Target: 0.00 | Reward A: 79.590 | H: 1.054
Epoch 112 | Survival: 0.00 | Target: 0.00 | Reward A: 76.349 | H: 1.040
Epoch 113 | Survival: 0.30 | Target: 0.30 | Reward A: 67.147 | H: 1.058
Epoch 114 | Survival: 0.00 | Target: 0.00 | Reward A: 47.720 | H: 1.059
Epoch 115 | Survival: 0.00 | Target: 0.00 | Reward A: 50.821 | H: 1.054
Epoch 116 | Survival: 0.00 | Target: 0.00 | Reward A: 63.238 | H: 1.052
Epoch 117 | Survival: 0.60 | Target: 0.60 | Reward A: 32.640 | H: 1.042
Epoch 118 | Survival: 0.20 | Target: 0.20 | Reward A: 59.974 | H: 1.056
Epoch 119 | Survival: 0.00 | Target: 0.00 | Reward A: 62.129 | H: 1.038
Epoch 120 | Survival: 0.00 | Target: 0.00 | Reward A: 44.384 | H: 1.051
Epoch 121 | Survival: 0.00 | Target: 0.00 | Reward A: 70.227 | H: 1.046
Epoch 122 | Survival: 0.00 | Target: 0.00 | Reward A: 62.310 | H: 1.044
Epoch 123 | Survival: 0.30 | Target: 0.30 | Reward A: 51.868 | H: 1.030
Epoch 124 | Survival: 0.00 | Target: 0.00 | Reward A: 80.868 | H: 1.037
Epoch 125 | Survival: 0.20 | Target: 0.20 | Reward A: 67.013 | H: 1.052
Epoch 126 | Survival: 0.90 | Target: 0.90 | Reward A: 25.235 | H: 1.037
Epoch 127 | Survival: 0.10 | Target: 0.10 | Reward A: 45.155 | H: 1.029
Epoch 128 | Survival: 0.20 | Target: 0.20 | Reward A: 72.282 | H: 1.009
Epoch 129 | Survival: 0.00 | Target: 0.00 | Reward A: 75.881 | H: 1.031
Epoch 130 | Survival: 1.00 | Target: 1.00 | Reward A: 14.973 | H: 1.008
Epoch 131 | Survival: 0.00 | Target: 0.00 | Reward A: 56.433 | H: 1.006
Epoch 132 | Survival: 0.00 | Target: 0.00 | Reward A: 39.873 | H: 1.003
Epoch 133 | Survival: 0.00 | Target: 0.00 | Reward A: 79.832 | H: 1.015
Epoch 134 | Survival: 0.00 | Target: 0.00 | Reward A: 60.985 | H: 1.012
Epoch 135 | Survival: 0.00 | Target: 0.00 | Reward A: 23.090 | H: 0.994
Epoch 136 | Survival: 0.00 | Target: 0.00 | Reward A: 73.566 | H: 1.032
Epoch 137 | Survival: 0.20 | Target: 0.20 | Reward A: 27.260 | H: 0.993
Epoch 138 | Survival: 0.00 | Target: 0.00 | Reward A: 54.075 | H: 1.029
Epoch 139 | Survival: 0.10 | Target: 0.10 | Reward A: 65.031 | H: 1.008
Epoch 140 | Survival: 0.00 | Target: 0.00 | Reward A: 81.390 | H: 1.035
Epoch 141 | Survival: 0.10 | Target: 0.10 | Reward A: 63.285 | H: 1.013
Epoch 142 | Survival: 0.00 | Target: 0.00 | Reward A: 63.970 | H: 1.004
Epoch 143 | Survival: 0.00 | Target: 0.00 | Reward A: 30.907 | H: 1.000
Epoch 144 | Survival: 0.00 | Target: 0.00 | Reward A: 58.487 | H: 1.032
Epoch 145 | Survival: 0.00 | Target: 0.00 | Reward A: 76.257 | H: 1.020
Epoch 146 | Survival: 0.10 | Target: 0.10 | Reward A: 66.139 | H: 1.013
Epoch 147 | Survival: 0.30 | Target: 0.30 | Reward A: 44.251 | H: 1.037
Epoch 148 | Survival: 0.30 | Target: 0.30 | Reward A: 64.036 | H: 1.033
Epoch 149 | Survival: 0.10 | Target: 0.10 | Reward A: 61.904 | H: 1.008
Epoch 150 | Survival: 0.00 | Target: 0.00 | Reward A: 65.089 | H: 1.024
Epoch 151 | Survival: 0.00 | Target: 0.00 | Reward A: 39.493 | H: 1.004
Epoch 152 | Survival: 0.10 | Target: 0.10 | Reward A: 41.759 | H: 1.013
Epoch 153 | Survival: 0.90 | Target: 0.90 | Reward A: 18.485 | H: 1.003
Epoch 154 | Survival: 1.00 | Target: 1.00 | Reward A: 21.483 | H: 1.009
Epoch 155 | Survival: 0.00 | Target: 0.00 | Reward A: 57.402 | H: 1.012
Epoch 156 | Survival: 0.20 | Target: 0.20 | Reward A: 32.522 | H: 0.998
Epoch 157 | Survival: 0.20 | Target: 0.20 | Reward A: 69.613 | H: 1.009
Epoch 158 | Survival: 0.20 | Target: 0.20 | Reward A: 50.719 | H: 1.005
Epoch 159 | Survival: 0.20 | Target: 0.20 | Reward A: 33.481 | H: 1.003
Epoch 160 | Survival: 0.10 | Target: 0.10 | Reward A: 55.284 | H: 0.988
Epoch 161 | Survival: 0.20 | Target: 0.20 | Reward A: 42.224 | H: 0.982
Epoch 162 | Survival: 0.50 | Target: 0.50 | Reward A: 58.338 | H: 1.000
Epoch 163 | Survival: 0.30 | Target: 0.30 | Reward A: 47.694 | H: 1.002
Epoch 164 | Survival: 0.00 | Target: 0.00 | Reward A: 50.925 | H: 0.991
Epoch 165 | Survival: 0.10 | Target: 0.10 | Reward A: 67.578 | H: 0.995
Epoch 166 | Survival: 0.10 | Target: 0.10 | Reward A: 56.764 | H: 0.993
Epoch 167 | Survival: 0.30 | Target: 0.30 | Reward A: 25.939 | H: 0.985
Epoch 168 | Survival: 0.10 | Target: 0.10 | Reward A: 71.121 | H: 0.981
Epoch 169 | Survival: 0.00 | Target: 0.00 | Reward A: 72.832 | H: 0.984
Epoch 170 | Survival: 0.00 | Target: 0.00 | Reward A: 66.267 | H: 0.978
Epoch 171 | Survival: 0.30 | Target: 0.30 | Reward A: 73.033 | H: 0.988
Epoch 172 | Survival: 0.00 | Target: 0.00 | Reward A: 30.246 | H: 0.962
Epoch 173 | Survival: 0.20 | Target: 0.20 | Reward A: 49.746 | H: 0.965
Epoch 174 | Survival: 0.00 | Target: 0.00 | Reward A: 71.141 | H: 0.958
Epoch 175 | Survival: 0.10 | Target: 0.10 | Reward A: 64.055 | H: 0.959
Epoch 176 | Survival: 0.10 | Target: 0.10 | Reward A: 48.382 | H: 0.951
Epoch 177 | Survival: 0.30 | Target: 0.30 | Reward A: 81.611 | H: 0.943
Epoch 178 | Survival: 0.60 | Target: 0.60 | Reward A: 18.339 | H: 0.918
Epoch 179 | Survival: 0.00 | Target: 0.00 | Reward A: 66.058 | H: 0.948
Epoch 180 | Survival: 0.00 | Target: 0.00 | Reward A: 88.184 | H: 0.944
Epoch 181 | Survival: 0.10 | Target: 0.10 | Reward A: 60.195 | H: 0.936
Epoch 182 | Survival: 0.20 | Target: 0.20 | Reward A: 70.232 | H: 0.911
Epoch 183 | Survival: 0.10 | Target: 0.10 | Reward A: 38.020 | H: 0.927
Epoch 184 | Survival: 0.00 | Target: 0.00 | Reward A: 77.893 | H: 0.917
Epoch 185 | Survival: 0.20 | Target: 0.20 | Reward A: 61.806 | H: 0.918
Epoch 186 | Survival: 0.00 | Target: 0.00 | Reward A: 34.962 | H: 0.910
Epoch 187 | Survival: 0.10 | Target: 0.10 | Reward A: 75.992 | H: 0.917
Epoch 188 | Survival: 0.10 | Target: 0.10 | Reward A: 33.822 | H: 0.912
Epoch 189 | Survival: 0.10 | Target: 0.10 | Reward A: 66.857 | H: 0.907
Epoch 190 | Survival: 0.40 | Target: 0.40 | Reward A: 57.775 | H: 0.963
Epoch 191 | Survival: 0.00 | Target: 0.00 | Reward A: 83.794 | H: 0.931
Epoch 192 | Survival: 0.10 | Target: 0.10 | Reward A: 50.276 | H: 0.939
Epoch 193 | Survival: 0.60 | Target: 0.60 | Reward A: 52.229 | H: 0.946
Epoch 194 | Survival: 0.20 | Target: 0.20 | Reward A: 41.863 | H: 0.937
Epoch 195 | Survival: 0.00 | Target: 0.00 | Reward A: 72.548 | H: 0.959
Epoch 196 | Survival: 0.80 | Target: 0.80 | Reward A: 36.051 | H: 0.953
Epoch 197 | Survival: 0.00 | Target: 0.00 | Reward A: 61.593 | H: 0.960
Epoch 198 | Survival: 0.00 | Target: 0.00 | Reward A: 45.108 | H: 0.954
Epoch 199 | Survival: 0.30 | Target: 0.30 | Reward A: 66.932 | H: 0.992
Epoch 200 | Survival: 0.00 | Target: 0.00 | Reward A: 53.046 | H: 0.969
Epoch 201 | Survival: 0.00 | Target: 0.00 | Reward A: 91.300 | H: 0.933
Epoch 202 | Survival: 0.10 | Target: 0.10 | Reward A: 61.913 | H: 0.943
Epoch 203 | Survival: 0.30 | Target: 0.30 | Reward A: 58.243 | H: 0.966
Epoch 204 | Survival: 0.00 | Target: 0.00 | Reward A: 52.144 | H: 0.971
Epoch 205 | Survival: 0.10 | Target: 0.10 | Reward A: 52.864 | H: 0.953
Epoch 206 | Survival: 0.00 | Target: 0.00 | Reward A: 53.627 | H: 0.949
Epoch 207 | Survival: 0.00 | Target: 0.00 | Reward A: 72.906 | H: 0.990
Epoch 208 | Survival: 0.30 | Target: 0.30 | Reward A: 59.636 | H: 0.924
Epoch 209 | Survival: 0.00 | Target: 0.00 | Reward A: 39.614 | H: 0.951
Epoch 210 | Survival: 0.10 | Target: 0.10 | Reward A: 53.073 | H: 0.950
Epoch 211 | Survival: 0.30 | Target: 0.30 | Reward A: 43.927 | H: 0.947
Epoch 212 | Survival: 0.30 | Target: 0.30 | Reward A: 64.245 | H: 0.969
Epoch 213 | Survival: 0.10 | Target: 0.10 | Reward A: 58.300 | H: 0.945
Epoch 214 | Survival: 0.00 | Target: 0.00 | Reward A: 59.277 | H: 0.960
Epoch 215 | Survival: 0.20 | Target: 0.20 | Reward A: 64.635 | H: 0.928
Epoch 216 | Survival: 0.50 | Target: 0.50 | Reward A: 13.590 | H: 0.943
Epoch 217 | Survival: 0.00 | Target: 0.00 | Reward A: 45.102 | H: 0.932
Epoch 218 | Survival: 0.00 | Target: 0.00 | Reward A: 86.656 | H: 0.953
Epoch 219 | Survival: 0.10 | Target: 0.10 | Reward A: 53.153 | H: 0.946
Epoch 220 | Survival: 0.00 | Target: 0.00 | Reward A: 81.686 | H: 0.936
Epoch 221 | Survival: 0.30 | Target: 0.30 | Reward A: 55.517 | H: 0.967
Epoch 222 | Survival: 0.00 | Target: 0.00 | Reward A: 48.229 | H: 0.941
Epoch 223 | Survival: 0.20 | Target: 0.20 | Reward A: 82.851 | H: 0.948
Epoch 224 | Survival: 0.00 | Target: 0.00 | Reward A: 75.172 | H: 0.977
Epoch 225 | Survival: 0.10 | Target: 0.10 | Reward A: 69.665 | H: 0.978
Epoch 226 | Survival: 0.00 | Target: 0.00 | Reward A: 67.937 | H: 0.998
Epoch 227 | Survival: 0.00 | Target: 0.00 | Reward A: 56.654 | H: 0.983
Epoch 228 | Survival: 0.10 | Target: 0.10 | Reward A: 62.722 | H: 1.023
Epoch 229 | Survival: 0.00 | Target: 0.00 | Reward A: 72.672 | H: 1.000
Epoch 230 | Survival: 0.00 | Target: 0.00 | Reward A: 57.606 | H: 1.013
Epoch 231 | Survival: 0.10 | Target: 0.10 | Reward A: 60.317 | H: 0.993
Epoch 232 | Survival: 0.40 | Target: 0.40 | Reward A: 24.597 | H: 1.041
Epoch 233 | Survival: 0.60 | Target: 0.60 | Reward A: 27.030 | H: 1.042
Epoch 234 | Survival: 0.80 | Target: 0.80 | Reward A: 38.468 | H: 1.038
Epoch 235 | Survival: 0.70 | Target: 0.70 | Reward A: 34.702 | H: 1.013
Epoch 236 | Survival: 0.10 | Target: 0.10 | Reward A: 72.570 | H: 1.035
Epoch 237 | Survival: 0.20 | Target: 0.20 | Reward A: 50.141 | H: 1.035
Epoch 238 | Survival: 0.00 | Target: 0.00 | Reward A: 57.607 | H: 1.045
Epoch 239 | Survival: 0.00 | Target: 0.00 | Reward A: 64.541 | H: 1.070
Epoch 240 | Survival: 0.00 | Target: 0.00 | Reward A: 33.930 | H: 1.067
Epoch 241 | Survival: 0.10 | Target: 0.10 | Reward A: 45.835 | H: 1.079
Epoch 242 | Survival: 0.10 | Target: 0.10 | Reward A: 65.894 | H: 1.088
Epoch 243 | Survival: 0.40 | Target: 0.40 | Reward A: 39.022 | H: 1.093
Epoch 244 | Survival: 0.20 | Target: 0.20 | Reward A: 59.159 | H: 1.093
Epoch 245 | Survival: 0.90 | Target: 0.90 | Reward A: 23.568 | H: 1.094
Epoch 246 | Survival: 0.30 | Target: 0.30 | Reward A: 71.885 | H: 1.087
Epoch 247 | Survival: 0.30 | Target: 0.30 | Reward A: 24.501 | H: 1.086
Epoch 248 | Survival: 0.00 | Target: 0.00 | Reward A: 27.876 | H: 1.088
Epoch 249 | Survival: 0.10 | Target: 0.10 | Reward A: 61.849 | H: 1.080
Epoch 250 | Survival: 0.00 | Target: 0.00 | Reward A: 23.059 | H: 1.079
Epoch 251 | Survival: 0.00 | Target: 0.00 | Reward A: 52.600 | H: 1.085
Epoch 252 | Survival: 0.40 | Target: 0.40 | Reward A: 36.571 | H: 1.081
Epoch 253 | Survival: 0.00 | Target: 0.00 | Reward A: 22.084 | H: 1.087
Epoch 254 | Survival: 0.40 | Target: 0.40 | Reward A: 56.781 | H: 1.086
Epoch 255 | Survival: 0.10 | Target: 0.10 | Reward A: 50.931 | H: 1.088
Epoch 256 | Survival: 0.00 | Target: 0.00 | Reward A: 32.997 | H: 1.074
Epoch 257 | Survival: 0.30 | Target: 0.30 | Reward A: 64.960 | H: 1.080
Epoch 258 | Survival: 0.00 | Target: 0.00 | Reward A: 51.779 | H: 1.081
Epoch 259 | Survival: 0.00 | Target: 0.00 | Reward A: 66.025 | H: 1.090
Epoch 260 | Survival: 0.20 | Target: 0.20 | Reward A: 83.598 | H: 1.095
Epoch 261 | Survival: 0.30 | Target: 0.30 | Reward A: 33.668 | H: 1.094
Epoch 262 | Survival: 0.00 | Target: 0.00 | Reward A: 35.801 | H: 1.094
Epoch 263 | Survival: 0.00 | Target: 0.00 | Reward A: 19.569 | H: 1.098
Epoch 264 | Survival: 0.00 | Target: 0.00 | Reward A: 46.006 | H: 1.096
Epoch 265 | Survival: 0.20 | Target: 0.20 | Reward A: 43.994 | H: 1.094
