# high_pressure seed=14 started 2026-02-25T02:53:37.062926
# cmd: C:\Users\btisl\miniconda3\python.exe -m simulation.engine --seed 14 --epochs 500 --episodes 10 --protocol 1 --declare-cost 1.0 --query-cost 3.0 --respond-cost 0.5 --output-dir D:\Claude_Code\project_7\dynamic-cross-origin-constraint\data\campaign\high_pressure\seed_14

Epoch   0 | Survival: 0.10 | Target: 0.10 | Reward A: 52.274 | H: 1.094
Epoch   1 | Survival: 0.20 | Target: 0.20 | Reward A: 60.243 | H: 1.098
Epoch   2 | Survival: 0.00 | Target: 0.00 | Reward A: 71.413 | H: 1.090
Epoch   3 | Survival: 0.60 | Target: 0.60 | Reward A: 33.649 | H: 1.098
Epoch   4 | Survival: 0.00 | Target: 0.00 | Reward A: 52.562 | H: 1.098
Epoch   5 | Survival: 0.20 | Target: 0.20 | Reward A: 32.670 | H: 1.094
Epoch   6 | Survival: 0.10 | Target: 0.10 | Reward A: 73.453 | H: 1.093
Epoch   7 | Survival: 0.30 | Target: 0.30 | Reward A: 66.348 | H: 1.087
Epoch   8 | Survival: 0.10 | Target: 0.10 | Reward A: 68.380 | H: 1.082
Epoch   9 | Survival: 0.70 | Target: 0.70 | Reward A: 33.244 | H: 1.077
Epoch  10 | Survival: 0.00 | Target: 0.00 | Reward A: 24.513 | H: 1.070
Epoch  11 | Survival: 0.20 | Target: 0.20 | Reward A: 56.137 | H: 1.086
Epoch  12 | Survival: 0.00 | Target: 0.00 | Reward A: 53.038 | H: 1.063
Epoch  13 | Survival: 0.00 | Target: 0.00 | Reward A: 63.507 | H: 1.060
Epoch  14 | Survival: 0.80 | Target: 0.80 | Reward A: 7.720 | H: 1.069
Epoch  15 | Survival: 0.00 | Target: 0.00 | Reward A: 59.538 | H: 1.045
Epoch  16 | Survival: 0.00 | Target: 0.00 | Reward A: 39.953 | H: 1.052
Epoch  17 | Survival: 0.70 | Target: 0.70 | Reward A: 51.623 | H: 1.037
Epoch  18 | Survival: 0.10 | Target: 0.10 | Reward A: 51.522 | H: 1.052
Epoch  19 | Survival: 0.00 | Target: 0.00 | Reward A: 33.274 | H: 1.060
Epoch  20 | Survival: 0.00 | Target: 0.00 | Reward A: 37.503 | H: 1.028
Epoch  21 | Survival: 0.10 | Target: 0.10 | Reward A: 61.004 | H: 1.007
Epoch  22 | Survival: 0.00 | Target: 0.00 | Reward A: 29.251 | H: 1.020
Epoch  23 | Survival: 0.00 | Target: 0.00 | Reward A: 49.894 | H: 1.022
Epoch  24 | Survival: 0.20 | Target: 0.20 | Reward A: 57.962 | H: 1.027
Epoch  25 | Survival: 0.40 | Target: 0.40 | Reward A: 49.822 | H: 1.018
Epoch  26 | Survival: 0.30 | Target: 0.30 | Reward A: 51.376 | H: 1.026
Epoch  27 | Survival: 0.20 | Target: 0.20 | Reward A: 37.589 | H: 1.033
Epoch  28 | Survival: 0.60 | Target: 0.60 | Reward A: 64.803 | H: 1.030
Epoch  29 | Survival: 0.00 | Target: 0.00 | Reward A: 41.744 | H: 1.010
Epoch  30 | Survival: 0.50 | Target: 0.50 | Reward A: 70.972 | H: 1.016
Epoch  31 | Survival: 0.10 | Target: 0.10 | Reward A: 41.517 | H: 1.010
Epoch  32 | Survival: 0.40 | Target: 0.40 | Reward A: 42.199 | H: 1.000
Epoch  33 | Survival: 0.20 | Target: 0.20 | Reward A: 36.435 | H: 1.016
Epoch  34 | Survival: 0.80 | Target: 0.80 | Reward A: 22.922 | H: 0.975
Epoch  35 | Survival: 0.10 | Target: 0.10 | Reward A: 70.720 | H: 1.011
Epoch  36 | Survival: 0.00 | Target: 0.00 | Reward A: 32.451 | H: 0.979
Epoch  37 | Survival: 0.00 | Target: 0.00 | Reward A: 24.433 | H: 0.998
Epoch  38 | Survival: 0.10 | Target: 0.10 | Reward A: 67.809 | H: 0.965
Epoch  39 | Survival: 0.00 | Target: 0.00 | Reward A: 53.333 | H: 0.986
Epoch  40 | Survival: 0.40 | Target: 0.40 | Reward A: 44.485 | H: 0.950
Epoch  41 | Survival: 0.00 | Target: 0.00 | Reward A: 46.686 | H: 0.936
Epoch  42 | Survival: 0.40 | Target: 0.40 | Reward A: 48.935 | H: 0.917
Epoch  43 | Survival: 0.30 | Target: 0.30 | Reward A: 55.929 | H: 0.905
Epoch  44 | Survival: 0.00 | Target: 0.00 | Reward A: 48.504 | H: 0.908
Epoch  45 | Survival: 0.00 | Target: 0.00 | Reward A: 52.989 | H: 0.934
Epoch  46 | Survival: 0.10 | Target: 0.10 | Reward A: 35.733 | H: 0.930
Epoch  47 | Survival: 0.80 | Target: 0.80 | Reward A: 40.570 | H: 0.918
Epoch  48 | Survival: 0.00 | Target: 0.00 | Reward A: 65.539 | H: 0.953
Epoch  49 | Survival: 0.20 | Target: 0.20 | Reward A: 69.483 | H: 0.942
Epoch  50 | Survival: 0.00 | Target: 0.00 | Reward A: 67.628 | H: 0.947
Epoch  51 | Survival: 0.20 | Target: 0.20 | Reward A: 64.727 | H: 0.948
Epoch  52 | Survival: 0.00 | Target: 0.00 | Reward A: 41.825 | H: 0.906
Epoch  53 | Survival: 0.50 | Target: 0.50 | Reward A: 62.179 | H: 0.923
Epoch  54 | Survival: 0.10 | Target: 0.10 | Reward A: 62.456 | H: 0.946
Epoch  55 | Survival: 0.20 | Target: 0.20 | Reward A: 66.023 | H: 0.934
