# extreme seed=1 started 2026-02-25T08:53:20.757041
# cmd: C:\Users\btisl\miniconda3\python.exe -m simulation.engine --seed 1 --epochs 500 --episodes 10 --protocol 1 --declare-cost 1.0 --query-cost 5.0 --respond-cost 0.3 --output-dir D:\Claude_Code\project_7\dynamic-cross-origin-constraint\data\campaign\extreme\seed_01

Epoch   0 | Survival: 0.40 | Target: 0.40 | Reward A: 44.174 | H: 1.080
Epoch   1 | Survival: 0.00 | Target: 0.00 | Reward A: 53.996 | H: 1.071
Epoch   2 | Survival: 0.20 | Target: 0.20 | Reward A: 61.441 | H: 1.062
Epoch   3 | Survival: 0.00 | Target: 0.00 | Reward A: 49.567 | H: 1.049
Epoch   4 | Survival: 0.40 | Target: 0.40 | Reward A: 29.731 | H: 1.024
Epoch   5 | Survival: 0.00 | Target: 0.00 | Reward A: 59.972 | H: 1.009
Epoch   6 | Survival: 0.10 | Target: 0.10 | Reward A: 43.847 | H: 0.996
Epoch   7 | Survival: 0.30 | Target: 0.30 | Reward A: 27.933 | H: 0.970
Epoch   8 | Survival: 0.10 | Target: 0.10 | Reward A: 44.934 | H: 0.954
Epoch   9 | Survival: 0.70 | Target: 0.70 | Reward A: 40.895 | H: 0.951
Epoch  10 | Survival: 0.00 | Target: 0.00 | Reward A: 40.211 | H: 0.940
Epoch  11 | Survival: 0.00 | Target: 0.00 | Reward A: 71.500 | H: 0.938
Epoch  12 | Survival: 0.20 | Target: 0.20 | Reward A: 43.541 | H: 0.913
Epoch  13 | Survival: 0.10 | Target: 0.10 | Reward A: 47.410 | H: 0.956
Epoch  14 | Survival: 0.20 | Target: 0.20 | Reward A: 54.844 | H: 0.922
Epoch  15 | Survival: 0.30 | Target: 0.30 | Reward A: 52.875 | H: 0.893
Epoch  16 | Survival: 0.20 | Target: 0.20 | Reward A: 37.788 | H: 0.911
Epoch  17 | Survival: 0.10 | Target: 0.10 | Reward A: 29.827 | H: 0.909
Epoch  18 | Survival: 0.20 | Target: 0.20 | Reward A: 72.108 | H: 0.924
Epoch  19 | Survival: 0.00 | Target: 0.00 | Reward A: 59.354 | H: 0.894
Epoch  20 | Survival: 0.00 | Target: 0.00 | Reward A: 49.834 | H: 0.877
Epoch  21 | Survival: 0.00 | Target: 0.00 | Reward A: 74.548 | H: 0.875
