# high_pressure seed=5 started 2026-02-25T01:07:35.758385
# cmd: C:\Users\btisl\miniconda3\python.exe -m simulation.engine --seed 5 --epochs 500 --episodes 10 --protocol 1 --declare-cost 1.0 --query-cost 3.0 --respond-cost 0.5 --output-dir D:\Claude_Code\project_7\dynamic-cross-origin-constraint\data\campaign\high_pressure\seed_05

Epoch   0 | Survival: 0.40 | Target: 0.40 | Reward A: 28.502 | H: 1.083
Epoch   1 | Survival: 0.10 | Target: 0.10 | Reward A: 59.673 | H: 1.090
Epoch   2 | Survival: 0.50 | Target: 0.50 | Reward A: 23.707 | H: 1.081
Epoch   3 | Survival: 0.30 | Target: 0.30 | Reward A: 22.887 | H: 1.087
Epoch   4 | Survival: 0.20 | Target: 0.20 | Reward A: 21.368 | H: 1.075
Epoch   5 | Survival: 0.70 | Target: 0.70 | Reward A: 23.626 | H: 1.085
Epoch   6 | Survival: 0.50 | Target: 0.50 | Reward A: 66.499 | H: 1.098
Epoch   7 | Survival: 0.10 | Target: 0.10 | Reward A: 55.700 | H: 1.084
Epoch   8 | Survival: 0.20 | Target: 0.20 | Reward A: 70.445 | H: 1.091
Epoch   9 | Survival: 0.20 | Target: 0.20 | Reward A: 60.382 | H: 1.078
Epoch  10 | Survival: 0.40 | Target: 0.40 | Reward A: 41.458 | H: 1.095
Epoch  11 | Survival: 0.60 | Target: 0.60 | Reward A: 52.302 | H: 1.081
Epoch  12 | Survival: 0.20 | Target: 0.20 | Reward A: 48.687 | H: 1.070
Epoch  13 | Survival: 0.00 | Target: 0.00 | Reward A: 25.784 | H: 1.072
Epoch  14 | Survival: 0.10 | Target: 0.10 | Reward A: 37.849 | H: 1.068
Epoch  15 | Survival: 0.10 | Target: 0.10 | Reward A: 42.631 | H: 1.066
Epoch  16 | Survival: 0.00 | Target: 0.00 | Reward A: 44.139 | H: 1.075
Epoch  17 | Survival: 0.00 | Target: 0.00 | Reward A: 47.675 | H: 1.080
Epoch  18 | Survival: 0.00 | Target: 0.00 | Reward A: 44.839 | H: 1.074
Epoch  19 | Survival: 0.00 | Target: 0.00 | Reward A: 24.685 | H: 1.044
Epoch  20 | Survival: 0.00 | Target: 0.00 | Reward A: 45.123 | H: 1.069
Epoch  21 | Survival: 0.30 | Target: 0.30 | Reward A: 40.819 | H: 1.075
Epoch  22 | Survival: 0.00 | Target: 0.00 | Reward A: 60.390 | H: 1.080
Epoch  23 | Survival: 0.90 | Target: 0.90 | Reward A: 8.289 | H: 1.090
Epoch  24 | Survival: 0.00 | Target: 0.00 | Reward A: 50.967 | H: 1.076
Epoch  25 | Survival: 0.10 | Target: 0.10 | Reward A: 25.390 | H: 1.083
Epoch  26 | Survival: 0.00 | Target: 0.00 | Reward A: 58.686 | H: 1.086
Epoch  27 | Survival: 0.00 | Target: 0.00 | Reward A: 65.867 | H: 1.092
Epoch  28 | Survival: 0.00 | Target: 0.00 | Reward A: 38.737 | H: 1.094
Epoch  29 | Survival: 0.00 | Target: 0.00 | Reward A: 33.089 | H: 1.084
Epoch  30 | Survival: 0.20 | Target: 0.20 | Reward A: 56.352 | H: 1.090
Epoch  31 | Survival: 0.00 | Target: 0.00 | Reward A: 28.313 | H: 1.093
Epoch  32 | Survival: 0.00 | Target: 0.00 | Reward A: 56.685 | H: 1.081
Epoch  33 | Survival: 0.00 | Target: 0.00 | Reward A: 51.145 | H: 1.077
Epoch  34 | Survival: 0.90 | Target: 0.90 | Reward A: 36.444 | H: 1.076
Epoch  35 | Survival: 0.40 | Target: 0.40 | Reward A: 52.800 | H: 1.081
Epoch  36 | Survival: 1.00 | Target: 1.00 | Reward A: 15.074 | H: 1.094
Epoch  37 | Survival: 0.70 | Target: 0.70 | Reward A: 57.331 | H: 1.065
Epoch  38 | Survival: 0.10 | Target: 0.10 | Reward A: 62.678 | H: 1.082
Epoch  39 | Survival: 0.30 | Target: 0.30 | Reward A: 71.232 | H: 1.065
Epoch  40 | Survival: 0.00 | Target: 0.00 | Reward A: 48.579 | H: 1.080
Epoch  41 | Survival: 0.20 | Target: 0.20 | Reward A: 50.490 | H: 1.076
Epoch  42 | Survival: 0.00 | Target: 0.00 | Reward A: 55.992 | H: 1.060
Epoch  43 | Survival: 0.10 | Target: 0.10 | Reward A: 34.423 | H: 1.044
Epoch  44 | Survival: 0.10 | Target: 0.10 | Reward A: 68.102 | H: 1.048
Epoch  45 | Survival: 0.10 | Target: 0.10 | Reward A: 20.597 | H: 1.086
Epoch  46 | Survival: 0.10 | Target: 0.10 | Reward A: 34.022 | H: 1.042
Epoch  47 | Survival: 0.30 | Target: 0.30 | Reward A: 58.539 | H: 1.056
Epoch  48 | Survival: 0.10 | Target: 0.10 | Reward A: 58.279 | H: 1.070
Epoch  49 | Survival: 0.50 | Target: 0.50 | Reward A: 45.447 | H: 1.051
Epoch  50 | Survival: 0.20 | Target: 0.20 | Reward A: 46.974 | H: 1.061
Epoch  51 | Survival: 0.30 | Target: 0.30 | Reward A: 40.641 | H: 1.029
Epoch  52 | Survival: 0.40 | Target: 0.40 | Reward A: 56.335 | H: 1.042
Epoch  53 | Survival: 0.90 | Target: 0.90 | Reward A: 29.897 | H: 1.044
Epoch  54 | Survival: 0.00 | Target: 0.00 | Reward A: 39.071 | H: 1.043
Epoch  55 | Survival: 0.10 | Target: 0.10 | Reward A: 57.404 | H: 1.071
Epoch  56 | Survival: 0.50 | Target: 0.50 | Reward A: 57.821 | H: 1.023
Epoch  57 | Survival: 0.60 | Target: 0.60 | Reward A: 51.026 | H: 1.028
Epoch  58 | Survival: 0.40 | Target: 0.40 | Reward A: 63.324 | H: 1.004
Epoch  59 | Survival: 0.20 | Target: 0.20 | Reward A: 66.904 | H: 0.992
Epoch  60 | Survival: 0.00 | Target: 0.00 | Reward A: 65.044 | H: 1.015
Epoch  61 | Survival: 0.10 | Target: 0.10 | Reward A: 56.198 | H: 1.018
Epoch  62 | Survival: 0.10 | Target: 0.10 | Reward A: 65.469 | H: 1.011
Epoch  63 | Survival: 0.00 | Target: 0.00 | Reward A: 64.247 | H: 1.014
Epoch  64 | Survival: 0.30 | Target: 0.30 | Reward A: 50.497 | H: 1.016
Epoch  65 | Survival: 0.10 | Target: 0.10 | Reward A: 67.290 | H: 0.993
Epoch  66 | Survival: 0.00 | Target: 0.00 | Reward A: 65.323 | H: 1.000
Epoch  67 | Survival: 0.00 | Target: 0.00 | Reward A: 57.385 | H: 1.010
Epoch  68 | Survival: 0.00 | Target: 0.00 | Reward A: 57.394 | H: 1.019
Epoch  69 | Survival: 0.20 | Target: 0.20 | Reward A: 62.468 | H: 1.011
Epoch  70 | Survival: 0.00 | Target: 0.00 | Reward A: 49.642 | H: 1.019
Epoch  71 | Survival: 0.00 | Target: 0.00 | Reward A: 23.930 | H: 1.027
Epoch  72 | Survival: 0.40 | Target: 0.40 | Reward A: 67.769 | H: 1.017
Epoch  73 | Survival: 0.00 | Target: 0.00 | Reward A: 43.986 | H: 1.029
Epoch  74 | Survival: 0.40 | Target: 0.40 | Reward A: 55.372 | H: 1.018
Epoch  75 | Survival: 0.80 | Target: 0.80 | Reward A: 14.476 | H: 1.051
Epoch  76 | Survival: 0.40 | Target: 0.40 | Reward A: 31.103 | H: 1.063
Epoch  77 | Survival: 0.00 | Target: 0.00 | Reward A: 22.257 | H: 1.028
Epoch  78 | Survival: 0.00 | Target: 0.00 | Reward A: 64.784 | H: 1.004
Epoch  79 | Survival: 0.30 | Target: 0.30 | Reward A: 67.445 | H: 1.009
Epoch  80 | Survival: 0.10 | Target: 0.10 | Reward A: 57.871 | H: 1.024
Epoch  81 | Survival: 0.00 | Target: 0.00 | Reward A: 27.837 | H: 1.004
Epoch  82 | Survival: 0.00 | Target: 0.00 | Reward A: 52.781 | H: 0.994
Epoch  83 | Survival: 0.50 | Target: 0.50 | Reward A: 21.556 | H: 0.995
Epoch  84 | Survival: 0.20 | Target: 0.20 | Reward A: 74.807 | H: 1.029
Epoch  85 | Survival: 0.40 | Target: 0.40 | Reward A: 43.092 | H: 0.971
