# extreme seed=14 started 2026-02-25T11:28:34.344883
# cmd: C:\Users\btisl\miniconda3\python.exe -m simulation.engine --seed 14 --epochs 500 --episodes 10 --protocol 1 --declare-cost 1.0 --query-cost 5.0 --respond-cost 0.3 --output-dir D:\Claude_Code\project_7\dynamic-cross-origin-constraint\data\campaign\extreme\seed_14

Epoch   0 | Survival: 0.10 | Target: 0.10 | Reward A: 45.928 | H: 1.094
Epoch   1 | Survival: 0.60 | Target: 0.60 | Reward A: 42.632 | H: 1.099
Epoch   2 | Survival: 0.10 | Target: 0.10 | Reward A: 67.182 | H: 1.092
Epoch   3 | Survival: 0.20 | Target: 0.20 | Reward A: 38.517 | H: 1.097
Epoch   4 | Survival: 0.00 | Target: 0.00 | Reward A: 47.433 | H: 1.096
Epoch   5 | Survival: 0.20 | Target: 0.20 | Reward A: 28.568 | H: 1.098
Epoch   6 | Survival: 0.20 | Target: 0.20 | Reward A: 61.810 | H: 1.098
Epoch   7 | Survival: 0.20 | Target: 0.20 | Reward A: 65.158 | H: 1.095
Epoch   8 | Survival: 0.00 | Target: 0.00 | Reward A: 65.227 | H: 1.092
Epoch   9 | Survival: 0.20 | Target: 0.20 | Reward A: 43.572 | H: 1.098
Epoch  10 | Survival: 0.40 | Target: 0.40 | Reward A: 17.507 | H: 1.095
Epoch  11 | Survival: 0.00 | Target: 0.00 | Reward A: 54.309 | H: 1.098
Epoch  12 | Survival: 0.10 | Target: 0.10 | Reward A: 46.925 | H: 1.086
Epoch  13 | Survival: 0.00 | Target: 0.00 | Reward A: 56.442 | H: 1.096
Epoch  14 | Survival: 0.80 | Target: 0.80 | Reward A: 5.569 | H: 1.096
Epoch  15 | Survival: 0.00 | Target: 0.00 | Reward A: 56.092 | H: 1.091
Epoch  16 | Survival: 0.00 | Target: 0.00 | Reward A: 33.179 | H: 1.086
Epoch  17 | Survival: 0.40 | Target: 0.40 | Reward A: 62.784 | H: 1.090
Epoch  18 | Survival: 0.00 | Target: 0.00 | Reward A: 44.742 | H: 1.097
Epoch  19 | Survival: 0.00 | Target: 0.00 | Reward A: 27.325 | H: 1.090
Epoch  20 | Survival: 0.20 | Target: 0.20 | Reward A: 27.455 | H: 1.097
Epoch  21 | Survival: 0.10 | Target: 0.10 | Reward A: 59.518 | H: 1.086
Epoch  22 | Survival: 0.10 | Target: 0.10 | Reward A: 26.693 | H: 1.088
Epoch  23 | Survival: 0.00 | Target: 0.00 | Reward A: 54.230 | H: 1.081
Epoch  24 | Survival: 0.20 | Target: 0.20 | Reward A: 46.472 | H: 1.080
Epoch  25 | Survival: 0.60 | Target: 0.60 | Reward A: 35.995 | H: 1.076
Epoch  26 | Survival: 0.20 | Target: 0.20 | Reward A: 48.202 | H: 1.089
Epoch  27 | Survival: 0.70 | Target: 0.70 | Reward A: 19.526 | H: 1.087
Epoch  28 | Survival: 0.50 | Target: 0.50 | Reward A: 46.483 | H: 1.073
Epoch  29 | Survival: 0.30 | Target: 0.30 | Reward A: 39.971 | H: 1.062
Epoch  30 | Survival: 0.30 | Target: 0.30 | Reward A: 68.258 | H: 1.053
Epoch  31 | Survival: 0.00 | Target: 0.00 | Reward A: 43.582 | H: 1.062
Epoch  32 | Survival: 0.20 | Target: 0.20 | Reward A: 42.551 | H: 1.050
Epoch  33 | Survival: 0.20 | Target: 0.20 | Reward A: 37.318 | H: 1.033
Epoch  34 | Survival: 0.20 | Target: 0.20 | Reward A: 33.036 | H: 1.038
Epoch  35 | Survival: 0.20 | Target: 0.20 | Reward A: 59.609 | H: 1.039
Epoch  36 | Survival: 0.00 | Target: 0.00 | Reward A: 33.681 | H: 1.030
Epoch  37 | Survival: 0.00 | Target: 0.00 | Reward A: 25.968 | H: 1.029
Epoch  38 | Survival: 0.00 | Target: 0.00 | Reward A: 72.930 | H: 1.036
Epoch  39 | Survival: 0.10 | Target: 0.10 | Reward A: 51.647 | H: 1.034
Epoch  40 | Survival: 0.50 | Target: 0.50 | Reward A: 36.636 | H: 1.004
Epoch  41 | Survival: 0.10 | Target: 0.10 | Reward A: 48.300 | H: 1.020
Epoch  42 | Survival: 0.70 | Target: 0.70 | Reward A: 37.219 | H: 1.035
Epoch  43 | Survival: 0.30 | Target: 0.30 | Reward A: 53.745 | H: 1.001
Epoch  44 | Survival: 0.00 | Target: 0.00 | Reward A: 49.805 | H: 1.027
Epoch  45 | Survival: 0.00 | Target: 0.00 | Reward A: 62.077 | H: 1.025
Epoch  46 | Survival: 0.20 | Target: 0.20 | Reward A: 35.633 | H: 1.013
Epoch  47 | Survival: 0.40 | Target: 0.40 | Reward A: 60.741 | H: 1.013
Epoch  48 | Survival: 0.00 | Target: 0.00 | Reward A: 75.251 | H: 1.010
Epoch  49 | Survival: 0.00 | Target: 0.00 | Reward A: 70.575 | H: 1.002
Epoch  50 | Survival: 0.30 | Target: 0.30 | Reward A: 46.683 | H: 1.007
Epoch  51 | Survival: 0.10 | Target: 0.10 | Reward A: 66.056 | H: 1.004
Epoch  52 | Survival: 0.00 | Target: 0.00 | Reward A: 51.972 | H: 0.988
Epoch  53 | Survival: 0.30 | Target: 0.30 | Reward A: 60.230 | H: 1.015
Epoch  54 | Survival: 0.10 | Target: 0.10 | Reward A: 62.026 | H: 0.997
Epoch  55 | Survival: 0.10 | Target: 0.10 | Reward A: 61.210 | H: 0.975
Epoch  56 | Survival: 0.20 | Target: 0.20 | Reward A: 72.776 | H: 0.949
Epoch  57 | Survival: 0.20 | Target: 0.20 | Reward A: 61.173 | H: 0.970
Epoch  58 | Survival: 0.00 | Target: 0.00 | Reward A: 63.654 | H: 0.929
Epoch  59 | Survival: 0.60 | Target: 0.60 | Reward A: 67.442 | H: 0.930
Epoch  60 | Survival: 0.10 | Target: 0.10 | Reward A: 51.666 | H: 0.914
Epoch  61 | Survival: 0.10 | Target: 0.10 | Reward A: 57.221 | H: 0.944
Epoch  62 | Survival: 0.10 | Target: 0.10 | Reward A: 25.929 | H: 0.904
Epoch  63 | Survival: 0.10 | Target: 0.10 | Reward A: 60.211 | H: 0.952
Epoch  64 | Survival: 0.00 | Target: 0.00 | Reward A: 47.332 | H: 0.926
Epoch  65 | Survival: 0.10 | Target: 0.10 | Reward A: 46.660 | H: 0.936
Epoch  66 | Survival: 0.40 | Target: 0.40 | Reward A: 41.743 | H: 0.911
Epoch  67 | Survival: 0.00 | Target: 0.00 | Reward A: 30.242 | H: 0.895
Epoch  68 | Survival: 0.00 | Target: 0.00 | Reward A: 30.194 | H: 0.840
Epoch  69 | Survival: 0.10 | Target: 0.10 | Reward A: 77.468 | H: 0.860
Epoch  70 | Survival: 0.70 | Target: 0.70 | Reward A: 56.431 | H: 0.909
Epoch  71 | Survival: 0.00 | Target: 0.00 | Reward A: 46.427 | H: 0.904
Epoch  72 | Survival: 0.00 | Target: 0.00 | Reward A: 34.194 | H: 0.871
Epoch  73 | Survival: 0.20 | Target: 0.20 | Reward A: 51.405 | H: 0.879
Epoch  74 | Survival: 0.80 | Target: 0.80 | Reward A: 23.962 | H: 0.891
Epoch  75 | Survival: 0.00 | Target: 0.00 | Reward A: 66.222 | H: 0.852
Epoch  76 | Survival: 0.00 | Target: 0.00 | Reward A: 43.757 | H: 0.854
Epoch  77 | Survival: 0.60 | Target: 0.60 | Reward A: 48.960 | H: 0.850
Epoch  78 | Survival: 0.10 | Target: 0.10 | Reward A: 40.894 | H: 0.798
Epoch  79 | Survival: 0.00 | Target: 0.00 | Reward A: 47.684 | H: 0.845
Epoch  80 | Survival: 0.00 | Target: 0.00 | Reward A: 47.134 | H: 0.811
Epoch  81 | Survival: 0.00 | Target: 0.00 | Reward A: 57.396 | H: 0.803
Epoch  82 | Survival: 0.40 | Target: 0.40 | Reward A: 48.750 | H: 0.749
Epoch  83 | Survival: 0.70 | Target: 0.70 | Reward A: 29.693 | H: 0.765
Epoch  84 | Survival: 0.00 | Target: 0.00 | Reward A: 46.889 | H: 0.781
Epoch  85 | Survival: 0.00 | Target: 0.00 | Reward A: 26.684 | H: 0.800
Epoch  86 | Survival: 0.60 | Target: 0.60 | Reward A: 39.321 | H: 0.745
Epoch  87 | Survival: 0.20 | Target: 0.20 | Reward A: 68.990 | H: 0.767
Epoch  88 | Survival: 0.00 | Target: 0.00 | Reward A: 25.429 | H: 0.775
Epoch  89 | Survival: 0.00 | Target: 0.00 | Reward A: 65.306 | H: 0.789
Epoch  90 | Survival: 0.60 | Target: 0.60 | Reward A: 13.817 | H: 0.789
Epoch  91 | Survival: 0.10 | Target: 0.10 | Reward A: 30.742 | H: 0.768
Epoch  92 | Survival: 0.20 | Target: 0.20 | Reward A: 52.963 | H: 0.799
Epoch  93 | Survival: 0.00 | Target: 0.00 | Reward A: 63.996 | H: 0.834
Epoch  94 | Survival: 0.80 | Target: 0.80 | Reward A: 18.084 | H: 0.817
Epoch  95 | Survival: 0.00 | Target: 0.00 | Reward A: 54.832 | H: 0.828
Epoch  96 | Survival: 0.10 | Target: 0.10 | Reward A: 22.714 | H: 0.824
Epoch  97 | Survival: 0.20 | Target: 0.20 | Reward A: 71.548 | H: 0.806
Epoch  98 | Survival: 0.00 | Target: 0.00 | Reward A: 58.679 | H: 0.879
Epoch  99 | Survival: 0.20 | Target: 0.20 | Reward A: 29.780 | H: 0.834
Epoch 100 | Survival: 0.00 | Target: 0.00 | Reward A: 70.069 | H: 0.814
Epoch 101 | Survival: 0.00 | Target: 0.00 | Reward A: 33.187 | H: 0.802
Epoch 102 | Survival: 0.40 | Target: 0.40 | Reward A: 62.330 | H: 0.782
Epoch 103 | Survival: 0.30 | Target: 0.30 | Reward A: 67.615 | H: 0.805
Epoch 104 | Survival: 0.10 | Target: 0.10 | Reward A: 33.074 | H: 0.814
Epoch 105 | Survival: 0.00 | Target: 0.00 | Reward A: 27.510 | H: 0.813
Epoch 106 | Survival: 0.40 | Target: 0.40 | Reward A: 21.439 | H: 0.844
Epoch 107 | Survival: 0.00 | Target: 0.00 | Reward A: 46.735 | H: 0.830
Epoch 108 | Survival: 0.20 | Target: 0.20 | Reward A: 66.200 | H: 0.803
Epoch 109 | Survival: 0.60 | Target: 0.60 | Reward A: 50.719 | H: 0.788
Epoch 110 | Survival: 0.20 | Target: 0.20 | Reward A: 76.751 | H: 0.778
Epoch 111 | Survival: 0.00 | Target: 0.00 | Reward A: 35.167 | H: 0.788
Epoch 112 | Survival: 0.00 | Target: 0.00 | Reward A: 56.395 | H: 0.805
Epoch 113 | Survival: 0.20 | Target: 0.20 | Reward A: 52.903 | H: 0.822
Epoch 114 | Survival: 0.60 | Target: 0.60 | Reward A: 66.369 | H: 0.788
Epoch 115 | Survival: 0.40 | Target: 0.40 | Reward A: 59.890 | H: 0.807
Epoch 116 | Survival: 0.80 | Target: 0.80 | Reward A: 62.383 | H: 0.807
Epoch 117 | Survival: 0.10 | Target: 0.10 | Reward A: 59.460 | H: 0.810
Epoch 118 | Survival: 0.40 | Target: 0.40 | Reward A: 64.129 | H: 0.856
Epoch 119 | Survival: 0.40 | Target: 0.40 | Reward A: 43.913 | H: 0.873
Epoch 120 | Survival: 0.00 | Target: 0.00 | Reward A: 64.769 | H: 0.824
Epoch 121 | Survival: 0.30 | Target: 0.30 | Reward A: 68.731 | H: 0.802
Epoch 122 | Survival: 0.60 | Target: 0.60 | Reward A: 46.808 | H: 0.887
Epoch 123 | Survival: 0.80 | Target: 0.80 | Reward A: 34.264 | H: 0.863
Epoch 124 | Survival: 0.00 | Target: 0.00 | Reward A: 51.522 | H: 0.785
Epoch 125 | Survival: 0.30 | Target: 0.30 | Reward A: 68.627 | H: 0.752
Epoch 126 | Survival: 0.10 | Target: 0.10 | Reward A: 61.263 | H: 0.811
Epoch 127 | Survival: 0.70 | Target: 0.70 | Reward A: 34.598 | H: 0.841
Epoch 128 | Survival: 0.30 | Target: 0.30 | Reward A: 60.886 | H: 0.829
Epoch 129 | Survival: 0.30 | Target: 0.30 | Reward A: 48.904 | H: 0.842
Epoch 130 | Survival: 0.00 | Target: 0.00 | Reward A: 76.984 | H: 0.829
Epoch 131 | Survival: 0.10 | Target: 0.10 | Reward A: 70.864 | H: 0.859
Epoch 132 | Survival: 0.00 | Target: 0.00 | Reward A: 36.190 | H: 0.793
Epoch 133 | Survival: 0.20 | Target: 0.20 | Reward A: 60.853 | H: 0.817
Epoch 134 | Survival: 0.20 | Target: 0.20 | Reward A: 32.500 | H: 0.817
Epoch 135 | Survival: 0.20 | Target: 0.20 | Reward A: 52.064 | H: 0.803
Epoch 136 | Survival: 0.40 | Target: 0.40 | Reward A: 61.464 | H: 0.825
Epoch 137 | Survival: 0.10 | Target: 0.10 | Reward A: 70.327 | H: 0.788
Epoch 138 | Survival: 0.20 | Target: 0.20 | Reward A: 73.171 | H: 0.745
Epoch 139 | Survival: 0.00 | Target: 0.00 | Reward A: 79.146 | H: 0.778
Epoch 140 | Survival: 0.10 | Target: 0.10 | Reward A: 47.216 | H: 0.734
Epoch 141 | Survival: 0.00 | Target: 0.00 | Reward A: 62.378 | H: 0.768
Epoch 142 | Survival: 0.00 | Target: 0.00 | Reward A: 79.590 | H: 0.717
Epoch 143 | Survival: 0.30 | Target: 0.30 | Reward A: 78.448 | H: 0.705
Epoch 144 | Survival: 0.00 | Target: 0.00 | Reward A: 71.530 | H: 0.735
Epoch 145 | Survival: 0.00 | Target: 0.00 | Reward A: 76.313 | H: 0.701
Epoch 146 | Survival: 0.00 | Target: 0.00 | Reward A: 75.108 | H: 0.696
Epoch 147 | Survival: 0.00 | Target: 0.00 | Reward A: 64.605 | H: 0.692
Epoch 148 | Survival: 0.00 | Target: 0.00 | Reward A: 55.650 | H: 0.700
Epoch 149 | Survival: 0.00 | Target: 0.00 | Reward A: 44.343 | H: 0.715
Epoch 150 | Survival: 0.80 | Target: 0.80 | Reward A: 29.586 | H: 0.735
Epoch 151 | Survival: 0.50 | Target: 0.50 | Reward A: 35.414 | H: 0.723
Epoch 152 | Survival: 0.10 | Target: 0.10 | Reward A: 55.663 | H: 0.714
Epoch 153 | Survival: 0.20 | Target: 0.20 | Reward A: 42.022 | H: 0.715
Epoch 154 | Survival: 0.00 | Target: 0.00 | Reward A: 76.446 | H: 0.705
